"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS19-08-18-008499","UPD-190693","08/18/19 00:10","08/18/19 00:10","Common Name: HIGH ST Location Detail: UNION ST, ATHENS, OH 45701","OPERATING A VEHICLE UNDER THE INFLUENCE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-18-008501","UPD","08/18/19 00:48","","Common Name: RICHLAND AVENUE Location Detail: PRESIDENT ST, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-18-008502","UPD","08/18/19 00:55","","Common Name: RICHLAND AVENUE Location Detail: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-18-008506","UPD","08/18/19 06:27","","Common Name: BIKE PATH","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-18-008521","UPD","08/18/19 21:14","","Common Name: RICHLAND AVENUE, ATHENS, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-19-008526","UPD","08/19/19 00:08","","EAST STATE STREET Common Name: EAST STATE STREET Location Detail: & CONGRESS STREET","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-19-008527","UPD-190694","08/19/19 00:32","08/19/19 00:32","Common Name: CHURCH STREET Location Detail: COLLEGE, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-19-008528","UPD","08/19/19 00:40","","Common Name: CONGRESS STREET Location Detail: @UNION STREET, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-19-008537","UPD-190695","08/19/19 07:49","08/14/19 12:15","Common Name: MAIL SERVICES","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-08-19-008541","UPD","08/19/19 08:45","","BROUGH HOUSE LOT Common Name: PARKING LOT 53 Location Detail: AT RUFUS DRIVE, ATHENS, OH 45701","TRAFFIC FAILURE TO YIELD - DRIVEWAY OR LOT 4511.44","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
