"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS18-01-16-000527","UPD-180036","01/16/18 19:18","01/16/18 19:18","1 PARK PLACE Common Name: BAKER UNIVERSITY CENTER Location Detail: BALLROOM-MED SCHOOL PROM, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-16-000538","UPD-180037","01/16/18 22:59","01/16/18 22:59","71 SOUTH GREEN DRIVE Common Name: CRAWFORD HALL, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-17-000541","UPD","01/17/18 00:02","","EAST GREEN STREET Common Name: WASHINGTON STREET Location Detail: AT CONGRESS STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-17-000543","UPD-180038","01/17/18 01:53","01/17/18 01:53","Common Name: COURT STREET Location Detail: AND WASHINGTON STREET, ATHENS, OH 45701","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-17-000545","UPD-180039","01/17/18 02:44","01/17/18 02:44","OXBOW TRAIL Common Name: BOYD DINING HALL Location Detail: 3RD FLOOR WOMEN'S RESTROOM, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-17-000550","UPD","01/17/18 06:51","","Common Name: MCCRACKEN HALL Location Detail: REAR ENTRANCE, ATHENS, OH 45701","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-17-000563","UPD","01/17/18 10:30","","35 SOUTH CONGRESS Common Name: BROMLEY HALL, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-17-000567","UPD","01/17/18 12:20","","105 SOUTH GREEN DRIVE Common Name: SOWLE HALL Location Detail: ROOM 276/278, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-17-000577","UPD","01/17/18 17:37","","121 SOUTH GREEN DRIVE Common Name: TANAKA HALL Location Detail: ROOM 338, ATHENS, OH 45701","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS18-01-17-000578","UPD","01/17/18 17:38","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: ROOM 214, ATHENS, OH 45701","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
