"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS17-02-16-001872","UPD","02/16/17 18:57","","S. COLLEGE STREET Common Name: RADIO-TELEVISION Location Detail: ROOM 587, Athens, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-16-001874","UPD","02/16/17 19:32","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, Athens, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-16-001882","UPD","02/16/17 23:36","","45 EAST GREEN STREET Common Name: LINCOLN HALL","","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-17-001884","UPD","02/17/17 00:30","","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: STAIRWELL 3RD AND 4TH FLOOR, Athens, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-17-001885","UPD-170225","02/17/17 00:54","02/17/17 00:54","COLLEGE STREET Common Name: COLLEGE STREET Location Detail: @WASHINGTON STREET","TRAFFIC FAILURE TO YIELD - DRIVEWAY OR LOT 4511.44","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-17-001888","UPD","02/17/17 02:38","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: @ ELLIS, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-17-001891","UPD","02/17/17 03:42","","CONGRESS STREET Common Name: CONGRESS STREET Location Detail: SOUTH, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-17-001901","UPD-170227","02/17/17 08:23","02/17/17 03:00","135 SOUTH GREEN DRIVE Common Name: EWING HOUSE Location Detail: GROUND, FIRST FLOOR AND ELEVATOR","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-17-001906","UPD","02/17/17 13:02","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: ROOM 413","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-17-001910","UPD-170228","02/17/17 14:27","01/01/00 00:00","Common Name: GENERAL CAMPUS LOCATION","CONVERSION_NO REPORT NEEDED - CASE NUMBER ASSIGNED IN ERROR","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-02-17-001911","UPD","02/17/17 14:32","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
