"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS19-10-11-011232","UPD-190924","10/11/19 11:12","10/11/19 11:12","SOUTH GREEN DRIVE Common Name: OXBOW TRAIL/DRIVE Location Detail: AT SOUTH GREEN DRIVE","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-11-011236","UPD","10/11/19 13:41","","UNIVERSITY TERRACE Common Name: CLIPPINGER HALL Location Detail: NEAR MAINTENANCE BLDG (WALLY SHACK), ATHENS, OH 45701","PROPERTY DAMAGE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-11-011237","UPD","10/11/19 13:51","","15 PARK PLACE Common Name: WALTER INTERNATIONAL EDUCATION CENTER Location Detail: 740-608-1011, ATHENS, OH 45701","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-11-011240","UPD-190925","10/11/19 14:49","10/11/19 14:49","100 WEST GREEN DRIVE Common Name: BOYD HALL, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-11-011245","UPD-190927","10/11/19 16:00","10/11/19 16:00","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: 221, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-11-011249","UPD-190929","10/11/19 17:02","10/11/19 17:02","Common Name: RESEARCH AND TECHNOLOGY C, ATHENS, OH 45701","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-11-011254","UPD","10/11/19 20:01","","Common Name: RICHLAND AVENUE Location Detail: @SOUTH GREEN DRIVE, ATHENS, OH 45701","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-11-011255","UPD","10/11/19 20:15","","Common Name: RICHLAND AVENUE Location Detail: @SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-11-011256","UPD","10/11/19 20:17","","N MCKINLEY AVENUE Common Name: N MCKINLEY AVENUE","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-11-011257","UPD","10/11/19 20:23","","RUFUS DR Common Name: RUFUS DRIVE Location Detail: @SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC TIME FOR LIGHTED LIGHTS ON MOTOR VEHICLES 4513.03","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-11-011258","UPD","10/11/19 20:27","","34 UNIVERSITY TERRACE Common Name: BRYAN HALL Location Detail: KITCHEN BASEMENT/ROOM 002/SMOKE ALARM, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
