Report Date,Report Time,Location,Offense Description,Earliest Date,Latest Date,Status,Incident
2/10/13 20:52,2/10/13 20:52,2505 Aggie Road,Sick or Injured person,2/10/13 18:05,2/10/13 18:05,Closed,13-00153
2/11/13 0:35,2/11/13 0:35,2509 Aggie Road,University Referral - Drug Violation,2/11/13 0:35,2/11/13 0:35,Closed,13-00154
2/11/13 13:12,2/11/13 13:12,Side Walk On Johnson Adjacent To College Park.,The Arkansas Clean Air on Campus Act of 2009,2/11/13 7:26,2/11/13 7:37,Closed,13-00155
2/11/13 20:56,2/11/13 20:56,102 N Caraway Road,Accident - Hit and Run,2/11/13 18:40,2/11/13 19:20,Closed,13-00156
2/11/13 23:58,2/11/13 23:58,2206 E Johnson AVE,University Referral - Drug Violation,2/11/13 23:30,2/11/13 23:35,Closed,13-00157
2/12/13 5:55,2/12/13 5:55,1115 University Loop East Building #3,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,2/12/13 4:55,2/12/13 4:55,Closed,13-00158
2/12/13 11:02,2/12/13 11:02,2412 Quapaw Way Road,LOST ARTICLE/PROPERTY,2/11/13 16:00,2/11/13 16:05,Closed,13-00149
2/12/13 20:17,2/12/13 20:17,101 N Caraway Road,University Referral - Harassment,2/12/13 12:00,2/12/13 20:17,Closed,13-00159
2/13/13 0:42,2/13/13 0:42,2509 Aggie Road 410,University Referral - Residence Hall Violation,2/13/13 0:03,2/13/13 0:04,Closed,13-00160
2/13/13 2:53,2/13/13 2:53,125 Dean  ST,CRIMINAL TRESPASS IN OR ON A VEHICLE OR STRUCTURE / VEHICLE,2/13/13 1:39,2/13/13 1:48,Closed,13-00161
2/13/13 2:53,2/13/13 2:53,125 Dean  ST,"OBSTRUCTING GOVERNMENTAL OPERATIONS / OBSTRUCTS, IMPAIRS, HINDERS, THE PER",2/13/13 1:39,2/13/13 1:48,Closed,13-00161
2/13/13 2:53,2/13/13 2:53,125 Dean  ST,Vehicle Tow,2/13/13 1:39,2/13/13 1:48,Closed,13-00161
2/13/13 9:27,2/13/13 9:27,University Loop,OUT OF TOWN WARRANT/ASSIST,2/13/13 7:37,2/13/13 7:38,Closed,13-00162
2/13/13 11:33,2/13/13 11:33,"Grass along Stadium Blvd,",Found Article/Property,8/30/13 10:33,8/30/13 10:50,Closed,13-00163
2/13/13 11:33,2/13/13 11:33,119 Dean ST,Welfare Concern,2/13/13 9:45,2/13/13 9:46,Closed,13-00164
2/13/13 12:59,2/13/13 12:59,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/13/13 12:59,2/13/13 12:59,Closed,13-00165
2/13/13 13:00,2/13/13 13:00,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/13/13 13:00,2/13/13 13:00,Closed,13-00141
2/13/13 13:26,2/13/13 13:26,217 Olympic DR,Sick or Injured person,2/13/13 12:14,2/13/13 12:15,Closed,13-00166
2/13/13 13:35,2/13/13 13:35,2405 Aggie Way,Found Article/Property,2/13/13 8:00,2/13/13 8:30,Closed,13-00167
2/13/13 13:58,2/13/13 13:58,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/13/13 13:58,2/13/13 13:58,Closed,13-00168
2/14/13 1:59,2/14/13 1:59,Eldridge St. / Marion Berry Parkway,OUT OF TOWN WARRANT/ASSIST,2/13/13 23:50,2/14/13 0:35,Closed,13-00169
2/14/13 1:59,2/14/13 1:59,Eldridge St. / Marion Berry Parkway,OUT OF TOWN WARRANT/ASSIST,2/13/13 23:50,2/14/13 0:35,Closed,13-00169
2/14/13 1:59,2/14/13 1:59,Eldridge St. / Marion Berry Parkway,OUT OF TOWN WARRANT/ASSIST,2/13/13 23:50,2/14/13 0:35,Closed,13-00169
2/14/13 1:59,2/14/13 1:59,Eldridge St. / Marion Berry Parkway,PUBLIC INTOXICATION - DRINKING IN PUBLIC,2/13/13 23:50,2/14/13 0:35,Closed,13-00169
2/14/13 1:59,2/14/13 1:59,Eldridge St. / Marion Berry Parkway,"OBSTRUCTING GOVERNMENTAL OPERATIONS / OBSTRUCTS, IMPAIRS, HINDERS, THE PER",2/13/13 23:50,2/14/13 0:35,Closed,13-00169
2/14/13 9:38,2/14/13 9:38,UNKNOWN,Financial Identity Fraud-Non Financial Identity Fraud,2/14/13 9:38,2/14/13 9:38,Closed,13-00170
2/14/13 12:28,2/14/13 12:28,UNKNOWN,Financial Identity Fraud-Non Financial Identity Fraud,2/14/13 12:28,2/14/13 12:28,Closed,13-00171
2/14/13 19:54,2/14/13 19:54,111 N Caraway Road,Found Article/Property,2/14/13 19:30,2/14/13 19:30,Closed,13-00172
2/14/13 20:19,2/14/13 20:19,4000 Legends CT,Welfare Concern,2/14/13 19:19,2/14/13 20:00,Closed,13-00173
2/14/13 22:30,2/14/13 22:30,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/14/13 22:30,2/14/13 22:30,Closed,13-00174
2/15/13 0:29,2/15/13 0:29,1115 University Loop #1213,University Referral - Drug Violation,2/14/13 23:35,2/15/13 23:35,Closed,13-00175
2/15/13 13:12,2/15/13 13:12,504 University Loop East,ACCIDENT-PARKING LOT,2/15/13 12:15,2/15/13 12:25,Closed,13-00176
2/15/13 15:06,2/15/13 15:06,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/15/13 15:06,2/15/13 15:06,Closed,13-00177
2/15/13 15:11,2/15/13 15:11,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/15/13 15:11,2/15/13 15:11,Closed,13-00178
2/15/13 15:28,2/15/13 15:28,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/15/13 15:28,2/15/13 15:28,Closed,13-00179
2/15/13 15:44,2/15/13 15:44,315 University Loop West CRC,"THEFT $1,000 OR LESS - ALL OTHERS",2/15/13 15:44,2/15/13 15:44,Closed,13-00180
2/15/13 18:45,2/15/13 18:45,101 N Caraway Road,University Referral - Assault,2/15/13 18:45,2/15/13 18:45,Closed,13-00181
2/15/13 18:45,2/15/13 18:45,101 N Caraway Road,University Referral - Disorderly Conduct,2/15/13 18:45,2/15/13 18:45,Closed,13-00181
2/16/13 4:53,2/16/13 4:53,2509 Aggie Road,University Referral - Residence Hall Violation,2/16/13 4:29,2/16/13 4:29,Closed,13-00182
2/16/13 5:13,2/16/13 5:13,2509 Aggie Road,"CRIMINAL MISCHIEF - 1ST DEGREE / PROPERTY OF ANOTHER W/VALUE OF $1,000 OR LESS",2/16/13 5:13,2/16/13 5:13,Closed,13-00183
2/16/13 5:16,2/16/13 5:16,Johnson / Marion Berry,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",2/16/13 4:52,2/16/13 5:35,Closed,13-00184
2/16/13 5:16,2/16/13 5:16,Johnson / Marion Berry,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,2/16/13 4:52,2/16/13 5:35,Closed,13-00184
2/16/13 5:16,2/16/13 5:16,Johnson / Marion Berry,University Referral - Alcohol Violation,2/16/13 4:52,2/16/13 5:35,Closed,13-00184
2/16/13 9:59,2/16/13 9:59,1115 University Loop East Building #3,PUBLIC INTOXICATION - DRINKING IN PUBLIC,2/16/13 6:50,2/16/13 7:01,Closed,13-00185
2/16/13 9:59,2/16/13 9:59,1115 University Loop East Building #3,University Referral - Disorderly Conduct,2/16/13 6:50,2/16/13 7:01,Closed,13-00185
2/16/13 9:59,2/16/13 9:59,1115 University Loop East Building #3,University Referral - Alcohol Violation,2/16/13 6:50,2/16/13 7:01,Closed,13-00185
2/16/13 13:17,2/16/13 13:17,Danner / University Loop,The Arkansas Clean Air on Campus Act of 2009,2/16/13 13:03,2/16/13 13:03,Closed,13-00186
2/16/13 14:08,2/16/13 14:08,1203 University Loop East Bldg 2 ST,LOST ARTICLE/PROPERTY,2/16/13 14:08,2/16/13 14:08,Closed,13-00187
2/16/13 17:50,2/16/13 17:50,2623 Cherokee ST,CRIMINAL MISCHIEF - 2ND DEGREE / PURPOSELY TAMPERS,2/14/13 21:30,2/16/13 11:00,Closed,13-00188
2/17/13 0:29,2/17/13 0:29,2509 Aggie Road,University Referral - Residence Hall Violation,2/16/13 23:54,2/16/13 23:56,Closed,13-00189
2/17/13 0:40,2/17/13 0:40,2509 Aggie Road,University Referral - Residence Hall Violation,2/16/13 23:58,2/16/13 23:59,Closed,13-00190
2/17/13 3:27,2/17/13 3:27,119 Dean ST,University Referral - Alcohol Violation,2/17/13 3:27,2/17/13 3:27,Closed,13-00191
2/17/13 3:27,2/17/13 3:27,119 Dean ST,Sick or Injured person,2/17/13 3:27,2/17/13 3:27,Closed,13-00191
2/17/13 12:37,2/17/13 12:37,Marion Berry Parkway,The Arkansas Clean Air on Campus Act of 2009,2/17/13 9:01,2/17/13 9:08,Closed,13-00192
2/18/13 8:08,2/18/13 8:08,320 University Loop West CRC,Burglary Alarm,2/18/13 7:50,2/18/13 7:53,Closed,13-00193
2/18/13 9:30,2/18/13 9:30,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/5/13 8:00,2/18/13 9:30,Closed,13-00194
2/18/13 10:26,2/18/13 10:26,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/12/13 10:26,2/18/13 10:26,Closed,13-00195
2/18/13 10:33,2/18/13 10:33,107 N Caraway Road,Accident - Hit and Run,2/18/13 9:35,2/18/13 9:46,Closed,13-00196
2/18/13 10:42,2/18/13 10:42,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/18/13 10:42,2/18/13 10:42,Closed,13-00197
2/18/13 12:00,2/18/13 12:00,Sidewalk on Aggie Road Adjacent to the ROTC Building,The Arkansas Clean Air on Campus Act of 2009,2/18/13 13:45,2/18/13 14:10,Closed,13-00198
2/18/13 12:20,2/18/13 12:20,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/18/13 12:20,2/18/13 12:20,Closed,13-00199
2/18/13 12:25,2/18/13 12:25,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/18/13 12:25,2/18/13 12:25,Closed,13-00200
2/18/13 12:26,2/18/13 12:26,217 Olympic DR,Burglary Alarm,2/18/13 10:43,2/18/13 10:43,Closed,13-00201
2/18/13 22:20,2/18/13 22:20,2301 E Johnson AVE,ACCIDENT-PARKING LOT,2/23/13 3:35,2/23/13 3:35,Closed,13-00236
2/18/13 22:30,2/18/13 22:30,2505 Aggie Road,Sick or Injured person,2/18/13 21:35,2/18/13 21:40,Closed,13-00202
2/19/13 0:50,2/19/13 0:50,2509 Aggie Road,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",2/19/13 0:35,2/19/13 1:00,Closed,13-00203
2/19/13 0:50,2/19/13 0:50,2509 Aggie Road,University Referral - Alcohol Violation,2/19/13 0:35,2/19/13 1:00,Closed,13-00203
2/19/13 0:50,2/19/13 0:50,2509 Aggie Road,University Referral - Residence Hall Violation,2/19/13 0:35,2/19/13 1:00,Closed,13-00203
2/19/13 8:19,2/19/13 8:19,113 Dean ST,Found Article/Property,2/19/13 8:00,2/19/13 8:19,Closed,13-00204
2/19/13 10:06,2/19/13 10:06,UNKNOWN,Financial Identity Fraud-Non Financial Identity Fraud,2/19/13 10:06,2/19/13 10:06,Closed,13-00205
2/19/13 12:07,2/19/13 12:07,UNKNOWN,Financial Identity Fraud-Non Financial Identity Fraud,2/19/13 12:07,2/19/13 12:07,Closed,13-00206
2/19/13 12:14,2/19/13 12:14,,,2/19/13 12:14,2/19/13 12:14,Closed,13-00207
2/19/13 12:51,2/19/13 12:51,UNKNOWN,Financial Identity Fraud-Non Financial Identity Fraud,2/19/13 12:51,2/19/13 12:51,Closed,13-00208
2/19/13 18:49,2/19/13 18:49,AGGIE ROAD,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,2/19/13 18:49,2/19/13 18:49,Closed,13-00209
2/19/13 23:46,2/19/13 23:46,1613 Latourette LN G,"Drunk, Insane, or Disorderly",2/19/13 23:46,2/19/13 23:46,Closed,13-00210
2/20/13 12:16,2/20/13 12:16,2405 Aggie Way,Sick or Injured person,2/20/13 11:46,2/20/13 12:13,Closed,13-00211
2/20/13 13:08,2/20/13 13:08,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/20/13 13:08,2/20/13 13:08,Closed,13-00212
2/20/13 13:13,2/20/13 13:13,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/20/13 13:13,2/20/13 13:13,Closed,13-00213
2/20/13 13:34,2/20/13 13:34,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/20/13 13:34,2/20/13 13:34,Closed,13-00214
2/20/13 15:24,2/20/13 15:24,1115 University Loop East Building #1,University Referral - Drug Violation,2/19/13 21:15,2/19/13 21:35,Closed,13-00215
2/20/13 15:24,2/20/13 15:24,1115 University Loop East Building #1,University Referral - Dishonesty,2/19/13 21:15,2/19/13 21:35,Closed,13-00215
2/20/13 18:15,2/20/13 18:15,2505 Aggie Road,Sick or Injured person,2/20/13 22:15,2/20/13 22:30,Closed,13-00216
2/20/13 18:28,2/20/13 18:28,2515 Danner Bldg 3 ST,Sick or Injured person,2/20/13 15:00,2/20/13 15:15,Closed,13-00217
2/20/13 21:10,2/20/13 21:10,2331 U ST,ACCIDENT-PARKING LOT,2/20/13 18:40,2/20/13 18:45,Closed,13-00218
2/20/13 21:40,2/20/13 21:40,3333 Stadium BLVD B,Burglary Alarm,2/20/13 16:52,2/20/13 16:56,Closed,13-00219
2/20/13 21:59,2/20/13 21:59,3333 Stadium BLVD B,Burglary Alarm,2/20/13 21:59,2/20/13 21:59,Closed,13-00220
2/20/13 22:10,2/20/13 22:10,2407 Quapaw Way,Welfare Concern,2/20/13 19:50,2/20/13 19:59,Closed,13-00221
2/20/13 22:17,2/20/13 22:17,2629 Cherokee ST,Fire Alarm,2/20/13 20:10,2/20/13 20:15,Closed,13-00222
2/21/13 1:43,2/21/13 1:43,125 Dean  ST,University Referral - Drug Violation,2/20/13 23:10,2/20/13 23:50,Closed,13-00223
2/21/13 1:43,2/21/13 1:43,125 Dean  ST,University Referral - Residence Hall Violation,2/20/13 23:10,2/20/13 23:50,Closed,13-00223
2/21/13 2:34,2/21/13 2:34,Aggie Rd. near lot SW-4 entrance gate,The Arkansas Clean Air on Campus Act of 2009,2/21/13 0:30,2/21/13 0:30,Closed,13-00224
2/21/13 8:55,2/21/13 8:55,1915 Aggie Road,Found Article/Property,2/22/13 9:22,2/22/13 9:30,Closed,13-00225
2/21/13 11:05,2/21/13 11:05,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/21/13 10:53,2/21/13 10:53,Closed,13-00226
2/21/13 11:08,2/21/13 11:08,101 N Caraway Road,Found Article/Property,2/21/13 10:20,2/21/13 10:30,Closed,13-00227
2/21/13 14:00,2/21/13 14:00,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/21/13 14:00,2/21/13 14:00,Closed,13-00228
2/21/13 16:55,2/21/13 16:55,2509 Aggie Road,Fire Alarm,2/21/13 16:23,2/21/13 16:23,Closed,13-00229
2/22/13 3:01,2/22/13 3:01,2509 Aggie Road,University Referral - Alcohol Violation,2/22/13 0:45,2/22/13 1:25,Closed,13-00230
2/22/13 3:01,2/22/13 3:01,2509 Aggie Road,University Referral - Residence Hall Violation,2/22/13 0:45,2/22/13 1:25,Closed,13-00230
2/22/13 4:36,2/22/13 4:36,2509 Aggie Road,PUBLIC INTOXICATION - DRINKING IN PUBLIC,2/22/13 3:54,2/22/13 3:54,Closed,13-00231
2/22/13 4:36,2/22/13 4:36,2509 Aggie Road,University Referral - Alcohol Violation,2/22/13 3:54,2/22/13 3:54,Closed,13-00231
2/22/13 5:05,2/22/13 5:05,119 Dean ST,University Referral - Alcohol Violation,2/22/13 4:24,2/22/13 4:35,Closed,13-00232
2/22/13 14:24,2/22/13 14:24,UNKNOWN,Financial Identity Fraud-Non Financial Identity Fraud,2/22/13 14:24,2/22/13 14:24,Closed,13-00233
2/23/13 2:54,2/23/13 2:54,101 N Caraway Road,Found Article/Property,2/22/13 22:30,2/2/13 23:39,Closed,13-00234
2/23/13 3:17,2/23/13 3:17,2509 Aggie Road,University Referral - Residence Hall Violation,2/23/13 0:50,2/23/13 0:50,Closed,13-00235
2/23/13 4:08,2/23/13 4:08,2509 Aggie Road,University Referral - Residence Hall Violation,2/23/13 1:35,2/23/13 1:35,Closed,13-00237
2/23/13 18:52,2/23/13 18:52,101 N Caraway Road,MISSING PERSON,2/23/13 11:30,2/23/13 12:00,Closed,13-00238
2/23/13 22:42,2/23/13 22:42,2509 Aggie Road 328,University Referral - Residence Hall Violation,2/23/13 22:05,2/23/13 22:06,Closed,13-00239
2/23/13 23:32,2/23/13 23:32,217 Olympic DR,"THEFT $1,000 OR LESS - ALL OTHERS",2/23/13 17:00,2/23/13 17:00,Inactive,13-00240
2/24/13 1:11,2/24/13 1:11,Johnson / University Loop,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,2/24/13 0:19,2/24/13 0:30,Closed,13-00241
2/24/13 3:17,2/24/13 3:17,2509 Aggie Road,DISORDERLY CONDUCT / UNREASONABLE OR EXCESSIVE BEHAVIOR,2/24/13 1:30,2/24/13 1:30,Closed,13-00242
2/24/13 3:17,2/24/13 3:17,2509 Aggie Road,OUT OF TOWN WARRANT/ASSIST,2/24/13 1:30,2/24/13 1:30,Closed,13-00242
2/24/13 3:17,2/24/13 3:17,2509 Aggie Road,University Referral - Disorderly Conduct,2/24/13 1:30,2/24/13 1:30,Closed,13-00242
2/24/13 3:17,2/24/13 3:17,2509 Aggie Road,University Referral - Alcohol Violation,2/24/13 1:30,2/24/13 1:30,Closed,13-00242
2/24/13 20:31,2/24/13 20:31,2505 Aggie Road,"THEFT $1,000 OR LESS - ALL OTHERS",2/24/13 19:22,2/24/13 19:50,Closed,13-00243
2/24/13 22:06,2/24/13 22:06,113 Dean ST,BATTERY - 3RD DEGREE / RECKLESSLY CAUSES INJURY,2/24/13 21:30,2/24/13 21:45,Closed,13-00244
2/25/13 3:26,2/25/13 3:26,500 N Caraway RD,University Referral - Disorderly Conduct,2/24/13 22:45,2/24/13 23:25,Closed,13-00245
2/25/13 7:46,2/25/13 7:46,101 N Caraway Road,Found Article/Property,2/25/13 7:24,2/25/13 7:24,Closed,13-00246
2/25/13 7:49,2/25/13 7:49,Unkown,Financial Identity Fraud-Non Financial Identity Fraud,2/20/13 12:00,2/20/13 12:00,Closed,13-00247
2/25/13 9:34,2/25/13 9:34,125 Dean  ST,Sick or Injured person,2/25/13 9:10,2/25/13 9:14,Closed,13-00248
2/25/13 10:14,2/25/13 10:14,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/25/13 10:14,2/25/13 10:14,Closed,13-00249
2/25/13 13:17,2/25/13 13:17,2604 Quapaw Way,The Arkansas Clean Air on Campus Act of 2009,2/25/13 12:45,2/25/13 12:45,Closed,13-00250
2/25/13 14:08,2/25/13 14:08,113 Dean ST,"CRIMINAL MISCHIEF - 1ST DEGREE / PROPERTY OF ANOTHER W/VALUE OF $1,000 OR LESS",2/25/13 13:00,2/25/13 15:00,Closed,13-00251
2/25/13 18:08,2/25/13 18:08,2509 Aggie Road 323,University Referral - Residence Hall Violation,2/24/13 21:45,2/24/13 21:46,Closed,13-00252
2/25/13 19:58,2/25/13 19:58,101 N Caraway Road,Found Article/Property,2/25/13 19:30,2/25/13 19:45,Closed,13-00253
2/25/13 21:59,2/25/13 21:59,2509 Aggie Road,University Referral - Residence Hall Violation,2/25/13 20:40,2/25/13 20:41,Closed,13-00254
2/25/13 22:23,2/25/13 22:23,2509 Aggie Road,University Referral - Residence Hall Violation,2/25/13 21:10,2/25/13 21:12,Closed,13-00255
2/26/13 9:11,2/26/13 9:11,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/26/13 9:11,2/26/13 9:11,Closed,13-00256
2/26/13 9:57,2/26/13 9:57,2509 Aggie Road,Found Article/Property,2/26/13 9:57,2/26/13 9:57,Closed,13-00257
2/26/13 12:10,2/26/13 12:10,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/26/13 12:10,2/26/13 12:10,Closed,13-00258
2/26/13 13:45,2/26/13 13:45,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/26/13 13:45,2/26/13 13:45,Closed,13-00259
2/26/13 15:40,2/26/13 15:40,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/26/13 8:00,2/26/13 15:30,Closed,13-00260
2/26/13 21:35,2/26/13 21:35,2505 Aggie Road,"THEFT $1,000 OR LESS - ALL OTHERS",2/26/13 21:00,2/26/13 21:10,Closed,13-00261
2/26/13 21:35,2/26/13 21:35,2505 Aggie Road,BREAKING OR ENTERING / BUILDING OR STRUCTURE,2/26/13 21:00,2/26/13 21:10,Closed,13-00261
2/26/13 23:19,2/26/13 23:19,2605 A ST,Found Article/Property,2/26/13 22:55,2/26/13 22:55,Closed,13-00262
2/27/13 1:20,2/27/13 1:20,113 Dean ST,University Referral - Drug Violation,2/27/13 6:59,2/27/13 6:59,Closed,13-00263
2/27/13 8:31,2/27/13 8:31,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/26/13 8:31,2/27/13 8:31,Closed,13-00264
2/27/13 12:36,2/27/13 12:36,UnknowN,Financial Identity Fraud-Non Financial Identity Fraud,2/25/13 12:36,2/27/13 12:36,Closed,13-00265
2/27/13 14:30,2/27/13 14:30,111 N Caraway Road,ACCIDENT-PARKING LOT,2/27/13 12:45,2/27/13 14:00,Closed,13-00266
2/27/13 17:01,2/27/13 17:01,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/13/13 9:00,2/27/13 16:15,Closed,13-00267
2/27/13 17:30,2/27/13 17:30,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/13/13 9:00,2/27/13 17:01,Closed,13-00268
2/27/13 21:56,2/27/13 21:56,106 N Caraway Road,Welfare Concern,2/27/13 20:45,2/27/13 21:12,Closed,13-00269
2/28/13 8:18,2/28/13 8:18,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/28/13 8:18,2/28/13 8:18,Closed,13-00270
2/28/13 8:39,2/28/13 8:39,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/28/13 8:39,2/28/13 8:39,Closed,13-00271
2/28/13 10:11,2/28/13 10:11,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/28/13 10:11,2/28/13 10:11,Closed,13-00272
2/28/13 10:23,2/28/13 10:23,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/28/13 10:23,2/28/13 10:23,Closed,13-00273
2/28/13 10:57,2/28/13 10:57,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/28/13 10:57,2/28/13 10:57,Closed,13-00274
2/28/13 13:26,2/28/13 13:26,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/28/13 13:26,2/28/13 13:26,Closed,13-00275
2/28/13 14:05,2/28/13 14:05,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/28/13 14:05,2/28/13 14:05,Closed,13-00276
2/28/13 14:58,2/28/13 14:58,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/28/13 14:58,2/28/13 14:58,Closed,13-00277
2/28/13 15:11,2/28/13 15:11,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/28/13 15:11,2/28/13 15:11,Closed,13-00278
2/28/13 15:50,2/28/13 15:50,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/28/13 15:50,2/28/13 15:50,Closed,13-00279
2/28/13 16:11,2/28/13 16:11,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,2/28/13 16:11,2/28/13 16:11,Closed,13-00280
2/28/13 19:44,2/28/13 19:44,111 N Caraway Road,Vehicle Tow,2/27/13 18:35,2/27/13 19:07,Closed,13-00281
2/28/13 20:43,2/28/13 20:43,UNKNOWN,Financial Identity Fraud-Non Financial Identity Fraud,2/28/13 16:43,2/28/13 16:43,Closed,13-00282
2/28/13 21:17,2/28/13 21:17,UNKNOWN,Financial Identity Fraud-Non Financial Identity Fraud,2/28/13 16:42,2/28/13 16:42,Closed,13-00283
3/1/13 4:12,3/1/13 4:12,113 Dean ST,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",3/1/13 4:05,3/1/13 4:20,Closed,13-00284
3/1/13 4:12,3/1/13 4:12,113 Dean ST,University Referral - Alcohol Violation,3/1/13 4:05,3/1/13 4:20,Closed,13-00284
3/1/13 5:23,3/1/13 5:23,Marion Berry Parkway / Matthews,University Referral - Drug Violation,2/28/13 23:20,3/1/13 23:45,Closed,13-00285
3/1/13 5:33,3/1/13 5:33,2509 Aggie Road,University Referral - Residence Hall Violation,3/1/13 1:36,3/1/13 1:36,Closed,13-00286
3/1/13 8:45,3/1/13 8:45,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,3/1/13 8:45,3/1/13 8:45,Closed,13-00287
3/1/13 9:37,3/1/13 9:37,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,3/1/13 9:37,3/1/13 9:37,Closed,13-00288
3/1/13 9:45,3/1/13 9:45,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,3/1/13 9:45,3/1/13 9:45,Closed,13-00289
3/1/13 10:32,3/1/13 10:32,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,3/1/13 10:32,3/1/13 10:32,Closed,13-00290
3/1/13 11:04,3/1/13 11:04,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,3/1/13 11:04,3/1/13 11:04,Closed,13-00291
3/1/13 12:47,3/1/13 12:47,217 Olympic DR,Sick or Injured person,3/1/13 12:28,3/1/13 12:28,Closed,13-00292
3/1/13 13:08,3/1/13 13:08,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,3/1/13 13:08,3/1/13 13:08,Closed,13-00293
3/1/13 13:51,3/1/13 13:51,unknown,Financial Identity Fraud-Non Financial Identity Fraud,3/1/13 13:51,3/1/13 13:51,Closed,13-00294
3/1/13 14:43,3/1/13 14:43,unknown,Financial Identity Fraud-Non Financial Identity Fraud,3/1/13 14:43,3/1/13 14:43,Closed,13-00295
3/1/13 16:25,3/1/13 16:25,106 N Caraway Road,Fire Alarm,3/1/13 15:56,3/1/13 15:56,Closed,13-00296
3/1/13 16:29,3/1/13 16:29,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,3/1/13 16:29,3/1/13 16:29,Closed,13-00297
3/1/13 16:41,3/1/13 16:41,Unknown,Financial Identity Fraud-Non Financial Identity Fraud,3/1/13 16:41,3/1/13 16:41,Closed,13-00298
3/1/13 21:02,3/1/13 21:02,2819 Quapaw ST,University Referral - Disorderly Conduct,3/1/13 20:22,3/1/13 20:24,Closed,13-00299
3/2/13 1:48,3/2/13 1:48,121 N Caraway Road,University Referral - Drug Violation,3/2/13 0:56,3/2/13 0:56,Closed,13-00300
3/2/13 2:24,3/2/13 2:24,119 Dean ST,University Referral - Residence Hall Violation,3/2/13 2:05,3/2/13 2:05,Closed,13-00301
3/2/13 3:41,3/2/13 3:41,333 Stadium BLVD,Burglary Alarm,3/2/13 3:27,3/2/13 3:27,Closed,13-00302
3/3/13 1:09,3/3/13 1:09,120 Dean  ST,University Referral - Drug Violation,3/3/13 0:28,3/3/13 1:10,Closed,13-00303
3/3/13 1:09,3/3/13 1:09,120 Dean  ST,University Referral - Fail To Comply,3/3/13 0:28,3/3/13 1:10,Closed,13-00303
3/3/13 1:09,3/3/13 1:09,120 Dean  ST,University Referral - Residence Hall Violation,3/3/13 0:28,3/3/13 1:10,Closed,13-00303
3/3/13 1:09,3/3/13 1:09,120 Dean  ST,CRIMINAL TRESPASS IN OR ON A VEHICLE OR STRUCTURE / PREMISES,3/3/13 0:28,3/3/13 1:10,Closed,13-00303
