1/5/18,1:18,,,,,MISC. SERVICE,,,,,,MISC SERVICE,,,,,,,EVANS FIELD,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/5/18,1:43,,,,,OUTSIDE ASSIST,,,,,,"OUTSIDE ASSIST
-MISCELLANEOUS",,,,,,,UNIVERSITY VILLAGE ALBANY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/5/18,1:47,,,,,MISC. SERVICE,,,,,,MISC SERVICE,,,,,,,WICKSON GATE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/5/18,3:07,,18-00028,,,DRUG VIOLATIONS,,,,,,POSSESION OF METHAMPHETAMINES,,,,,,,COLLEGE DERBY,,,,,,,,,"OCCD 010/5/2018, 0421
HARRINGON, DUSTIN (MW-32-O) CITED FOR POSSESSION OF METHAMPHETAMINES.
RYAN, SEAN (MW-29-O) CITED FOR POSSESSION OF METHAMPHETAMINES AND POSSESSION OF DRUG PARAPHERNALIA, COLLEGE / DERBY.",,,,,,,,,,,,,,,CLOSED BY CITATION,
1/5/18,8:10,,18-00029,,,MISC. SERVICE,,,,,,PROPERTY DAMAGE,,,,,,,TANG CENTER,,,,,,,,,"OCCD 12/22/2017, 1700 TO 01/04/2018, 1000
(FW-56-E) REPORTS VANDALISM TO WINDOW VIA UNKNOWN MEANS, TANG CENTER.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/5/18,8:34,,,,,WELFARE CHECK,,,,,,WELFARE CHECK,,,,,,,LOWER SPROUL GARAGE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/5/18,9:30,,18-00030,,,FORGERY AND COUNTERFEITING,,,,,,FRAUDULENT USE OF CREDIT CARD,,,,,,,CALIFORNIA HALL,,,,,,,,,"OCCD BTWN 12/01/2017 AND 12/15/2017
(FX-62-E) REPORTS FRAUDULENT USE OF HER UC BLU CARD, CALIFORNIA HALL. LOSS $200",,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/5/18,9:46,,18-00031,,,ALL OTHER OFFENSES,,,,,,WARRANT ARREST,,,,,,,UPPER SPROUL PLAZA,,,,,,,,,"OCCD 01/05/2018, 1000
BUCK, BRIAN (MW-51-O) ARRESTED FOR 10,000 MISDEMEANOR BPD WARRANT, CITED AND RELEASED AT SCENE, UPPER SPROUL PLAZA.",,,,,,,,,,,,,,,CLOSED BY CITATION,
1/5/18,9:52,,18-00032,,,ALL OTHER OFFENSES,,,,,,290 REGISTRATION,,,,,,,EUCALYPTUS GROVE,,,,,,,,,"OCCD 01/05/2017, 0952
(MW-62-O) CONTACTED REGARDING REGISTRATION NON COMPLIANCE, UPPER SPROUL PLAZA.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
Date/Time        Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
1/5/18,10:13,,18-00033,,,ALL OTHER OFFENSES,,,,,,EXCLUSION FROM CAMPUS,,,,,,,UPPER SPROUL PLAZA,,,,,,,,,"OCCD 01/05/2017, 1013
(MW-62-O) EXCLUDED FROM UC PROPERTY FOR 7 DAYS, UPPER SPROUL PLAZA.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/5/18,11:09,,,,,ALL OTHER OFFENSES,,,,,,RULE VIOLATION,,,,,,,UNDERHILL LOT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/5/18,11:44,,,,,VEHICLE CODE VIOLATION,,,,,,VEHICLE CODE VIOLATION,,,,,,,UVA-131,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/5/18,12:40,,18-00034,,,MISC. SERVICE,,,,,,PROPERTY DAMAGE,,,,,,,BANWAY,,,,,,,,,"OCCD 1/5/2018, 1240
(MC-46-O) RESPONSIBLE FOR PROPERTY DAMAGE VIA TRUCK, BANWAY.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/5/18,13:18,,18-00035,,,ALL OTHER OFFENSES,,,,,,TRESPASS - REAL PROP OR STRUCTURE W/OUT OWNER CONSENT,,,,,,,CSS,,,,,,,,,"OCCD 1/05/2018, 1318 HRS
HENSON, CHARLES (MB-29-O) ARRESTED FOR TRESPASSING AND VIOLATION OF PROBATION, CSS TO BPD JAIL.",,,,,,,,,,,,,,,CLOSED BY ARREST,
1/5/18,13:59,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,PEOPLES PARK,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/5/18,15:06,,,,,OUTSIDE ASSIST,,,,,,OUTSIDE ASSIST - BPD,,,,,,,SHATTUCK AND HASTE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/5/18,15:08,,18-00036,,,MISC. SERVICE,,,,,,LOST UC KEYS,,,,,,,BANWAY,,,,,,,,,"OCCD 01/05/2018, 1508
(MA-42-E) REPORTS LOSS OF 3 UC KEYS, BANWAY.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/5/18,15:39,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,BANCROFT W/ ELSWORTH,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
1/5/18,16:49,,18-00037,,,OTHER ASSAULTS,,,,,,BATTERY -REPORT,,,,,,,UNIT-2 WADA,,,,,,,,,"OCCD 01/01/2018, 2230
(FW-19-S) VICTIM OF BATTERY VIA HAIR PULL,UNIT-2 WADA. NO PROSECUTION SOUGHT.
SUSPECT: (MW-19-S)",,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/5/18,17:54,,,,,WELFARE CHECK,,,,,,WELFARE CHECK,,,,,,,CENTENNIAL DR,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/5/18,18:39,,,,,MAINTENANCE ISSUE,,,,,,"CAMPUS CONDITION
-ELEVATOR",,,,,,,BIRGE HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/5/18,18:42,,18-00038,,,MISC. SERVICE,,,,,,FOUND PROPERTY,,,,,,,RIDGE LOT,,,,,,,,,CASE CANCELLED,,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/5/18,19:03,,18-00039,,,LARCENY/THEFT,,,,,,"AUTO BURGLARY
-REPORT",,,,,,,LOWER HEARST PARKING STRUCTURE,,,,,,,,,"OCCD 01/05/2018, 1200- 2100 HRS
(MA-33-S) REPORTS BURGLARY TO HIS DARK GRAY 2007 SCION TC, 6HTK800 AND THEFT OF BACKPACK VIA WINDOW SMASH, LOWER HEARST STRUCTURE. BACKPACK LATER RECOVERED AND RETURNED TO OWNER, RIDGE LOT.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/5/18,19:45,,,,,MAINTENANCE ISSUE,,,,,,"CAMPUS CONDITION
-SECURITY",,,,,,,WICKSON GATE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/5/18,20:16,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS CIRCUMSTANCE,,,,,,,OHLONE AVE / LIBERTY SHIP WAY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
Date/Time        Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
1/5/18,22:17,,18-00040,,,LARCENY/THEFT,,,,,,"AUTO BURGLARY
-REPORT",,,,,,,UNDERHILL LOT,,,,,,,,,"OCCD 01/03/18, 0400 - 01/05/18, 2215
(MB-19-S) REPORTS BURGLARY VIA WINDOW SMASH TO HIS GRAY 2012 HONDA ACCORD, UNDERHILL. NO LOSS.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/5/18,23:25,,18-00041,,,PENAL CODE VIOLATION,,,,,,PENAL CODE VIOLATION,,,,,,,STRUCTURE A,,,,,,,,,"OCCD 01/05/2018, 2325
(MB-51-O) POSSIBLY IN VIOLATION OF SEX REGISTRATION, LOWER HEARST STRUCTURE.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILY CRIME LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/06/2018             to       01/06/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time        Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
1/6/18,0:06,,,,,ALL OTHER OFFENSES,,,,,,"DISTURBING
PEACE-ENTERTAINMENT",,,,,,,LHS VISTA LOT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/6/18,1:01,,18-00042,,,MISC. SERVICE,,,,,,FOUND PROPERTY,,,,,,,UNIT-1,,,,,,,,,"OCCD 1/6/18 0017:
GRAY 10-SPEED UNIVEGA MEN`S BICYCLE FOUND UNSECURED, UNIT-1, TO UCPD FOR SAFEKEEPING.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/6/18,2:19,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,GRIDIRON WAY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/6/18,2:31,,,,,OUTSIDE ASSIST,,,,,,"OUTSIDE ASSIST
-MISCELLANEOUS",,,,,,,316 OAKLAND AVE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/6/18,4:28,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,FULTON / S BANCROFT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/6/18,5:07,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS VEHICLE,,,,,,,HEARST MINING SW,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
1/6/18,9:56,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,2424 CHANNING,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
1/6/18,10:51,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,6TH HARRISON,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
1/6/18,11:03,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,2570 BANCROFT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
1/6/18,12:17,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,BANC BOWD,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
1/6/18,13:24,,,,,ALARM SERVICE,,,,,,ALARM TEST-SERVICE IN PROGRESS,,,,,,,LI KA SHING,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/6/18,13:42,,,,,SPECIAL EVENT,,,,,,SPECIAL EVENT -SPORTS,,,,,,,HAAS PAVILION,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/6/18,14:42,,18-00043,,,VANDALISM,,,,,,MALICIOUS MISCHIEF - REPORT,,,,,,,COFFER DAM,,,,,,,,,"OCC 1/6/18 1330-1445 HRS.
(MB-48-O) VICTIM OF VANDALISM VIA WINDOW SMASH TO HIS RED HONDA ODYSSEY, 6RMV442, COFFER DAM.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/6/18,15:01,,18-00044,,,LARCENY/THEFT,,,,,,"AUTO BURGLARY
-REPORT",,,,,,,COFFER DAM,,,,,,,,,"OCC 1/6/18 1330-1445 HRS.
(FW-65-O) VICTIM OF AUTO BURGLARY VIA WINDOW SMASH TO HER GREEN 2016 HONDA HRV, 7UDY862, COFFER DAM. TAKEN: BACKPACK, RECOVERED AND RETURNED TO OWNER.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/6/18,15:34,,,,,OUTSIDE ASSIST,,,,,,OUTSIDE ASSIST - BPD,,,,,,,BANCROFT BOWDITCH,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
Date/Time        Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
"1/6/18
1/6/18","15:45
16:04",,,,,"MAINTENANCE ISSUE
BURGLARY",,,,,,"CAMPUS CONDITION
-SECURITY
BURGLARY -REPORT",,,,,,,"TANG CENTER
1952 OXFORD",,,,,,,,,,,,,,,,,,,,,,,,"CLOSED
CANCELLED",
1/6/18,16:21,,18-00046,,,MISC. SERVICE,,,,,,LOST PROPERTY,,,,,,,805 KINKEAD WAY,,,,,,,,,"OCC 10/18/17 1257 - 1/6/18 1300:
(FW-32-S) REPORTS THE LOSS OF HER SPPOUSE`S GREEN CARD, UVA.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/6/18,16:26,,,,,MAINTENANCE ISSUE,,,,,,"CAMPUS CONDITION
-SECURITY",,,,,,,MLK,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/6/18,16:30,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,660 KINKEAD WAY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/6/18,17:18,,,,,VEHICLE CODE VIOLATION,,,,,,VEHICLE CODE VIOLATION,,,,,,,BANC BOWDI,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
1/6/18,17:18,,,,,MAINTENANCE ISSUE,,,,,,"CAMPUS CONDITION
-SECURITY",,,,,,,VALLEY LIFE SCIENCE BLDG,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/6/18,19:40,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,FULTON DURA,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
1/6/18,20:15,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,2500 BANC,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
1/6/18,20:22,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,HEARST FIELD ANNEX,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
1/6/18,20:45,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,MONROE/IFO GYM BLDG,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
1/6/18,20:45,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,2300 DURANT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
1/6/18,21:20,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,SHATTUCK N FRANC,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
1/6/18,22:35,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,CHANNING IFO UNDERHILL,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
1/6/18,23:09,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,UNIT-1 PUTNAM,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILY CRIME LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/07/2018             to       01/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time        Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
1/7/18,1:22,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,OHLONE/GOODING,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
1/7/18,2:18,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,ANNA HEAD,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/7/18,2:27,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,TELE/BANC,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
1/7/18,2:52,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,COLLEGE S DERBY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
1/7/18,5:19,,18-00045,,,ALL OTHER OFFENSES,,,,,,WARRANT ARREST,,,,,,,ALUMNAE HALL,,,,,,,,,"BUSH,LONNIE GENE FRALEY (MW-35-O) ARRESTED FOR A $25,000 SONOMA COUNTY MISDEMEANOR WARRANT, ALUMNAE HALL. TOT BPD JAL",,,,,,,,,,,,,,,CLOSED BY ARREST,
1/7/18,8:50,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS VEHICLE,,,,,,,DWINELLE HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/7/18,12:13,,,,,DISORDERLY CONDUCT,,,,,,LODGING,,,,,,,UNDERHILL LOT,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
1/7/18,12:44,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,BANC TELE,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
1/7/18,13:40,,,,,ALL OTHER OFFENSES,,,,,,TRESPASS - FAIL TO LEAVE,,,,,,,ESHLEMAN HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/7/18,14:35,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,UVA-162,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
1/7/18,15:38,,,,,MAINTENANCE ISSUE,,,,,,"CAMPUS CONDITION
-SECURITY",,,,,,,ESHLEMAN HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/7/18,15:58,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,2424 CHANNING WAY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/7/18,16:19,,,,,WELFARE CHECK,,,,,,CHECK WELFARE- 911 CALL,,,,,,,2120 OXFORD,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
Date/Time        Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                               Disposition,,,,,,,,,,,,,,,,,,,,,,
1/7/18,17:59,,,,,ALL OTHER OFFENSES,,,,,,"TRESPASS-CULTIVATED, FENCED, POSTED LAND",,,,,,,VALLEY LIFE SCIENCE BLDG,,,,,,,,,,,,,,,,,,,,,,,,FIELD IDENTIFICATION CARD,
1/7/18,19:40,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,FULTON DURANT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
1/7/18,19:47,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,2500 BANCROFT,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
1/7/18,19:51,,18-00047,,,VANDALISM,,,,,,MALICIOUS MISCHIEF - REPORT,,,,,,,GPB GARAGE,,,,,,,,,"VANDALISM VIA BLACK MARKER, GPB GARAGE 2ND LEVEL.  FS NOTIFIED. UNK TIME FRAME.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/7/18,20:02,,,,,MAINTENANCE ISSUE,,,,,,"CAMPUS CONDITION
-SECURITY",,,,,,,WURSTER HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/7/18,20:11,,18-00048,,,ALL OTHER OFFENSES,,,,,,WARRANT ARREST,,,,,,,OXFORD TRACT,,,,,,,,,"SUPPLE, ANDREW F (MW-59-O) ARRESTED ON A $12,500 UC BERKELEY MISDEMEANOR WARRANT, OXFORD TRACT. CITED AND RELEASED ON SCENE.",,,,,,,,,,,,,,,CLOSED BY ARREST,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORIGINAL CASE # 16-00381,,,,,,,,,,,,,,,,
1/7/18,20:13,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,MILVIA/UNIV,,,,,,,,,,,,,,,,,,,,,,,,CLOSED BY CITATION,
1/7/18,20:14,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,FULTON HASTE,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
1/7/18,21:51,,18-00049,,,MEDICAL EVENT,,,,,,INJURY OR ILLNESS,,,,,,,REC SPRT FAC,,,,,,,,,"(MA-21-S) VICTIM OF INJURY, RSF. BFD RESPONDED NO TRANSPORT",,,,,,,,,,,,,,,CLOSED,
1/7/18,22:03,,18-00050,,,MISC. SERVICE,,,,,,PROPERTY DAMAGE,,,,,,,MULFORD LOT,,,,,,,,,"PROPERTY DAMAGE TO UC VEHICLE D-14, MULFORD LOT.",,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/7/18,22:35,,18-00051,,,ALL OTHER OFFENSES,,,,,,WARRANT ARREST,,,,,,,ANNA HEAD,,,,,,,,,"OCCURED: 01/07/18 2306
WALLS, RON (MB-51-O) ARRESTED ON AN $5,000 EMERYVILLE PD MISDEMEANOR BENCH WARRANT, ANNA HEAD.  CITE/RELEASED AT SCENE.",,,,,,,,,,,,,,,CLOSED BY ARREST,
1/7/18,23:19,,,,,ALL OTHER OFFENSES,,,,,,DISTURBING THE PEACE,,,,,,,PEOPLES PARK,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/7/18,23:22,,,,,SUSPICIOUS EVENT,,,,,,SUSPICIOUS PERSON,,,,,,,MEMORIAL STADIUM,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAILY CRIME LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2018            to      01/08/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time      Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                    Disposition,,,,,,,,,,,,,,,,,,,,,,
1/8/18,1:22,,17-03449,,,ALL OTHER OFFENSES,,,,,,WARRANT ARREST,,,,,,,MOFFITT LIBRARY,,,,,,,,,"ROBERTS,CLIFFORD W (MW-49-O) ARRESTED FOR A $75,000 UC BERKELEY MISDEMEANOR WARRANT, MOFFITT LIBRARY. TOT BPD JAIL",,,,,,,,,,,,,,,CLOSED BY ARREST,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORIGINAL CASE # 17-03449,,,,,,,,,,,,,,,,
1/8/18,5:49,,,,,PEDESTRIAN STOP,,,,,,SUSPECT STOP,,,,,,,PEOPLES PARK,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/8/18,9:27,,,,,WELFARE CHECK,,,,,,WELFARE CHECK,,,,,,,MCCONE HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/8/18,9:35,,18-00052,,,MISC. SERVICE,,,,,,LOST UC KEYS,,,,,,,HILDEBRAND HALL,,,,,,,,,(FX-22-S) REPORTS THE LOSS OF 3 UC KEYS.,,,,,,,,,,,,,,,UNDER,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INVESTIGATION,
1/8/18,10:39,,,,,SEX OFFENSES,,,,,,INDECENT EXPOSURE,,,,,,,MEMORIAL GLADE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/8/18,10:53,,,,,MOTOR VEHICLE,,,,,,VEHICLE THEFT -REPORT,,,,,,,UVA-102,,,,,,,,,,,,,,,,,,,,,,,,CANCELLED,
,,,,,,THEFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/18,11:28,,18-00053,,,MEDICAL EVENT,,,,,,INJURY OR ILLNESS,,,,,,,PEOPLES PARK,,,,,,,,,"OCC'D 1/8/18 11:28 HRS
(MW-33-O) VICTIM OF ALCOHOL RELATED ILLNESS, PEOPLES PARK. TO",,,,,,,,,,,,,,,CLOSED,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABH VIA BFD.,,,,,,,,,,,,,,,,
1/8/18,11:48,,18-00055,,,MISC. SERVICE,,,,,,LOST UC KEYS,,,,,,,UNIVERSITY HALL,,,,,,,,,"SCEFFLER, RICHARD (MXA-E) REPORTS THE LOSS OF 8 UC KEYS",,,,,,,,,,,,,,,UNDER INVESTIGATION,
1/8/18,11:51,,18-00054,,,MOTOR VEHICLE THEFT,,,,,,RECOVERED STOLEN VEHICLE,,,,,,,REC SPRT FAC GARAGE,,,,,,,,,"OCC'D 1/8/18 11:51 HRS
RECOVERED STOLEN VEHICLE OUT OF UCPD, RSF. VEHICLE RETURNED",,,,,,,,,,,,,,,UNDER INVESTIGATION,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,TO OWNER.,,,,,,,,,,,,,,,,
1/8/18,12:19,,,,,MISC. SERVICE,,,,,,MONEY ESCORT,,,,,,,UCPD,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/8/18,12:29,,,,,TRAFFIC STOP,,,,,,TRAFFIC STOP,,,,,,,DURANT E SHATTU,,,,,,,,,,,,,,,,,,,,,,,,WARNING ISSUED,
1/8/18,13:03,,,,,WELFARE CHECK,,,,,,WELFARE CHECK,,,,,,,HAVILAND HALL,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/8/18,14:03,,18-00056,,,LARCENY/THEFT,,,,,,PETTY THEFT -REPORT,,,,,,,TOLMAN HALL,,,,,,,,,"OCC 12/4/17 0900 - 12/9/17 0600:
(FXA-E) REPORTS THE THEFT OF BEATS HEADPHONES, 1 UC KEY, AND A",,,,,,,,,,,,,,,UNDER INVESTIGATION,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SPACE HEATER, TOLMAN HALL #1235, LOSS $150.",,,,,,,,,,,,,,,,
1/8/18,14:14,,,,,MISC. SERVICE,,,,,,PROPERTY DAMAGE,,,,,,,WICKSON GATE,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
Date/Time      Case #,,,,,,Category,,,Incident Description,,,,,,,,,,Location,,,Synopsis                                                                                    Disposition,,,,,,,,,,,,,,,,,,,,,,
1/8/18,14:23,,,,,MISC. SERVICE,,,,,,CIVIL ADVICE,,,,,,,UCPD,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/8/18,14:55,,18-00057,,,LARCENY/THEFT,,,,,,PETTY THEFT -REPORT,,,,,,,KOSHLAND HALL,,,,,,,,,OCC 12/11/17 1100 - 1/5/18 1256 HRS,,,,,,,,,,,,,,,UNDER,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(FHA-E) REPORTS THEFT OF MASTER KEYS, KOSHLAND HALL. LOSS $294.",,,,,,,,,,,,,,,INVESTIGATION,
1/8/18,15:09,,,,,VEHICLE CODE VIOLATION,,,,,,VEHICLE CODE VIOLATION,,,,,,,OCEANVIEW ELEMENTARY,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
1/8/18,15:42,,18-00058,,,PENAL CODE VIOLATION,,,,,,PENAL CODE VIOLATION,,,,,,,UNDERHILL LOT,,,,,,,,,"OCC 1/8/18 1608:
MARTINEZ, RODRIGO (MH-39-O) ARRESTED FOR POSSESSION OF A WEAPON, VIOLATION OF PROBATION, AND VIOLATION OF A COURT",,,,,,,,,,,,,,,CLOSED BY ARREST,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ORDER, UNDERHILL LOT, TO BPD JAIL.",,,,,,,,,,,,,,,,
1/8/18,16:02,,,,,MISC. SERVICE,,,,,,CIVIL ADVICE,,,,,,,LAWRENCE BERKELEY NATIONAL LAB,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,
