date_reported,case_number,incident,location,date_occurred,time_occurred,time_reported,university
2014-01-23,14-00190,MOTOR VEHICLE THEFT--RECOVERED STOLEN VEHICLE,CENTENNIAL DR,2014-01-23,23:31,NA,University of California-Berkeley
2014-01-24,14-00191,TOW--TOWED VEHICLE-NO ONE,WARRING / PARKER,2014-01-24,5:01,NA,University of California-Berkeley
2014-01-24,14-00192,DRUG VIOLATIONS--POSS OF PARAPHERNALIA,WARRING / PARKER,2014-01-24,6:16,NA,University of California-Berkeley
2014-01-24,14-00194,MISC. SERVICE--LOST PROPERTY,LBNL-69,2012-10-15,0:00,NA,University of California-Berkeley
2014-01-24,14-00193,VANDALISM--TAMPERING WITH VEHICLE-,UVA-151,2014-01-23,20:00,NA,University of California-Berkeley
2014-01-24,14-00195,MISC. SERVICE--LOST UC KEYS,CAMPUS,2013-12-17,9:59,NA,University of California-Berkeley
2014-01-24,14-00196,MISC. SERVICE--LOST UC KEYS,CAMPUS,2014-01-01,11:00,NA,University of California-Berkeley
2014-01-24,14-00198,TRAFFIC--ACCIDENT / NO INJURIES,ALUMNI HOUSE,2014-01-24,11:14,NA,University of California-Berkeley
2014-01-24,14-00197,MISC. SERVICE--LOST UC KEYS,BERKELEY,2014-01-05,10:22,NA,University of California-Berkeley
2014-01-24,14-00199,TOW--TOWED VEHICLE-NO LIC OR,BARROWS HALL,2014-01-24,11:41,NA,University of California-Berkeley
2014-01-24,14-00200,MISC. SERVICE--LOST UC KEYS,NEW HAMPSHIRE,2013-12-26,0:01,NA,University of California-Berkeley
2014-01-24,14-00201,MISC. SERVICE--LOST PROPERTY,DWINELLE HALL,2014-01-24,16:32,NA,University of California-Berkeley
2014-01-24,14-00202,ALL OTHER OFFENSES--RULE VIOLATION,MAX MARTINEZ,2014-01-24,23:12,NA,University of California-Berkeley
2014-01-25,14-00203,LIQUOR VIOLATIONS--MINOR IN POSS OF ALCOHOL,EVANS HALL,2014-01-25,0:07,NA,University of California-Berkeley
2014-01-25,14-00204,LARCENY/THEFT--PETTY THEFT -REPORT,MOFFITT LIBRARY,2014-01-24,1:30,NA,University of California-Berkeley
2014-01-25,14-00205,DISORDERLY CONDUCT--DRUNK IN PUBLIC,CHANNING / FULTON,2014-01-25,2:00,NA,University of California-Berkeley
2014-01-25,14-00206,TRAFFIC--ACCIDENT / MINOR INJURIES,MAXWELL FIELD,2014-01-25,12:02,NA,University of California-Berkeley
2014-01-25,14-00207,LARCENY/THEFT--PETTY THEFT -REPORT,REC SPRT FAC,2014-01-25,9:00,NA,University of California-Berkeley
2014-01-25,14-00208,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,REC SPRT FAC,2014-01-18,9:00,NA,University of California-Berkeley
2014-01-25,14-00209,DRUG VIOLATIONS--POSS MORE THAN 1 OZ,SIGNPOST-16,2014-01-25,17:19,NA,University of California-Berkeley
2014-01-25,14-00210,MEDICAL EVENT--INJURY OR ILLNESS,STERN HALL,2014-01-25,17:34,NA,University of California-Berkeley
2014-01-25,14-00211,MEDICAL EVENT--INJURY OR ILLNESS,HEARST GYM,2014-01-25,17:45,NA,University of California-Berkeley
2014-01-25,14-00212,MEDICAL EVENT--INJURY OR ILLNESS,REC SPRT FAC,2014-01-25,20:10,NA,University of California-Berkeley
2014-01-25,14-00214,ALL OTHER OFFENSES--DRIVING ON SUSPENDED,BOWDITCH AND DURANT,2014-01-25,22:34,NA,University of California-Berkeley
2014-01-25,14-00213,OTHER ASSAULTS--BATTERY -REPORT,2400 BOWDITCH ST,2014-01-25,22:29,NA,University of California-Berkeley
2014-01-25,14-00215,ALL OTHER OFFENSES--RULE VIOLATION,BANC/PIED,2014-01-25,23:34,NA,University of California-Berkeley
2014-01-26,14-00216,ARSON--ARSON - IN PROGRESS,GRIZZLY PEAK BLVD PEAK,2014-01-26,1:02,NA,University of California-Berkeley
2014-01-26,14-00217,ALL OTHER OFFENSES--RULE VIOLATION,UNIT-3,2014-01-23,21:30,NA,University of California-Berkeley
2014-01-26,14-00218,MEDICAL EVENT--INJURY OR ILLNESS,UNIT-3 SPENS/BLACK,2014-01-26,1:30,NA,University of California-Berkeley
2014-01-26,14-00219,WEAPONS VIOLATIONS--POSS KNIFE ON UNIV,CROSSROADS,2014-01-26,2:06,NA,University of California-Berkeley
2014-01-26,14-00220,MEDICAL EVENT--INJURY OR ILLNESS,CKC-11,2014-01-26,3:45,NA,University of California-Berkeley
2014-01-26,14-00221,MISC. SERVICE--FOUND PROPERTY,STEPHENS HALL,2014-01-26,6:26,NA,University of California-Berkeley
2014-01-26,14-00222,MISC. SERVICE--PROPERTY CONFISCATION,BOALT HALL,2014-01-26,10:56,NA,University of California-Berkeley
2014-01-26,14-00223,OUTSIDE ASSIST--OUTSIDE ASSIST -,2590 BANCROFT,2014-01-26,12:07,NA,University of California-Berkeley
2014-01-26,14-00224,SEX OFFENSES--SEX ASSAULT VIA FOREIGN,715 KINKEAD,2014-01-25,22:15,NA,University of California-Berkeley
2014-01-26,14-00225,ALL OTHER OFFENSES--VIOLATION OF DOMESTIC,1000 6TH STREET,2014-01-26,19:51,NA,University of California-Berkeley
2014-01-27,14-00226,ALL OTHER OFFENSES--WARRANT ARREST,PEOPLES PARK,2014-01-27,0:31,NA,University of California-Berkeley
2014-01-27,14-00228,LARCENY/THEFT--GRAND THEFT -REPORT,KINKEAD/RED OAK,2014-01-26,23:00,NA,University of California-Berkeley
2014-01-27,14-00227,MISC. SERVICE--LOST UC KEYS,ALAMEDA,2014-01-01,11:37,NA,University of California-Berkeley
2014-01-27,14-00229,AGGRAVATED--WILLFUL CRUELTY TO CHILD,UNIVERSITY VILLAGE,2014-01-27,9:50,NA,University of California-Berkeley
2014-01-27,14-00231,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,UNIVERSITY VILLAGE,2014-01-27,10:00,NA,University of California-Berkeley
2014-01-27,14-00235,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,UNIVERSITY VILLAGE,2014-01-26,22:00,NA,University of California-Berkeley
2014-01-27,14-00230,LARCENY/THEFT--PETTY THEFT -REPORT,REC SPRT FAC,2014-01-24,21:00,NA,University of California-Berkeley
2014-01-27,14-00232,MISC. SERVICE--LOST UC KEYS,HAAS BUSINESS SCHOOL,2014-01-24,9:00,NA,University of California-Berkeley
2014-01-27,14-00233,MISC. SERVICE--LOST UC KEYS,HILDEBRAND HALL,2014-01-24,12:00,NA,University of California-Berkeley
2014-01-27,14-00234,MISC. SERVICE--LOST UC KEYS,TAIWAN,2014-01-05,0:01,NA,University of California-Berkeley
2014-01-27,14-00236,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE,CAMPUS,2014-01-27,16:27,NA,University of California-Berkeley
2014-01-27,14-00237,SUSPICIOUS EVENT--SUSPICIOUS PERSON,STERN HALL,2014-01-27,17:30,NA,University of California-Berkeley
2014-01-27,14-00238,ALL OTHER OFFENSES--UNLICENSED DRIVER,DANA AND DWIGHT,2014-01-27,19:54,NA,University of California-Berkeley
2014-01-27,14-00239,MEDICAL EVENT--INJURY OR ILLNESS,670 KULA GULF WAY,2014-01-27,22:50,NA,University of California-Berkeley
2014-01-28,14-00240,OTHER ASSAULTS--BATTERY -REPORT,PEOPLES PARK,2014-01-27,19:00,NA,University of California-Berkeley
2014-01-28,14-00241,LARCENY/THEFT--PETTY THEFT -REPORT,VALLEY LSB,2014-01-28,9:41,NA,University of California-Berkeley
2014-01-28,14-00242,MEDICAL EVENT--INJURY OR ILLNESS,REC SPRT FAC,2014-01-28,11:45,NA,University of California-Berkeley
2014-01-28,14-00244,ALL OTHER OFFENSES--UNLICENSED DRIVER,HEARST GAYLEY,2014-01-28,12:19,NA,University of California-Berkeley
2014-01-28,14-00245,MISC. SERVICE--PROPERTY DAMAGE,2336 TELEGRAPH AV,2014-01-28,12:30,NA,University of California-Berkeley
2014-01-28,14-00243,MISC. SERVICE--LOST UC KEYS,GIANNINI HALL,2013-11-05,17:00,NA,University of California-Berkeley
2014-01-28,14-00246,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,UVA-160,2014-01-27,22:00,NA,University of California-Berkeley
2014-01-28,14-00248,TOW--EXPIRED REGISTRATION OVER,RED OAK/RED OAK,2014-01-28,17:07,NA,University of California-Berkeley
2014-01-28,14-00247,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE -,UPPER SPROUL PLAZA,2014-01-27,7:30,NA,University of California-Berkeley
2014-01-28,14-00249,MEDICAL EVENT--INJURY OR ILLNESS,STERN HALL,2014-01-28,18:43,NA,University of California-Berkeley
2014-01-28,14-00250,OTHER ASSAULTS--BATTERY,PEOPLES PARK,2014-01-28,20:25,NA,University of California-Berkeley
2014-01-28,14-00251,ALL OTHER OFFENSES--VIOLATION OF PROBATION,PEOPLES PARK,2014-01-28,20:45,NA,University of California-Berkeley
2014-01-28,14-00252,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE,PIEDMONT BLDGS,2014-01-28,23:01,NA,University of California-Berkeley
2014-01-29,14-00253,DISORDERLY CONDUCT--DRUNK IN PUBLIC,2500 BLK DURANT,2014-01-29,1:30,NA,University of California-Berkeley
2014-01-29,14-00254,MISC. SERVICE--FOUND PROPERTY,UNDERHILL LOT,2014-01-29,1:15,NA,University of California-Berkeley
2014-01-29,14-00255,LARCENY/THEFT--PETTY THEFT -REPORT,GOLDMAN SCHOOL PUBLIC,2014-01-28,13:30,NA,University of California-Berkeley
2014-01-29,14-00256,TOW--EXPIRED REGISTRATION OVER,STRUCTURE D,2014-01-29,11:15,NA,University of California-Berkeley
2014-01-29,14-00257,MISC. SERVICE--PROPERTY DAMAGE,TELEGRAPH/BLAKE,2014-01-29,11:00,NA,University of California-Berkeley
2014-01-29,14-00258,LARCENY/THEFT--PETTY THEFT-IN PROGRESS,GOLDEN BEAR RESTAURANT,2014-01-29,15:13,NA,University of California-Berkeley
2014-01-29,14-00259,ALL OTHER OFFENSES--MISAPPROPRIATE FOUND,DOE LIBRARY,2014-01-29,14:00,NA,University of California-Berkeley
2014-01-29,14-00260,OTHER ASSAULTS--RESISTING ARREST,LAWRENCE BERKELEY,2014-01-29,17:59,NA,University of California-Berkeley
2014-01-29,14-00261,DRUG VIOLATIONS--POSS OF PARAPHERNALIA,2431 DURANT,2014-01-29,20:29,NA,University of California-Berkeley
2014-01-29,14-00262,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,CHEIT HALL,2014-01-29,18:30,NA,University of California-Berkeley
2014-01-30,14-00263,MEDICAL EVENT--INJURY OR ILLNESS,OAKLAND SCIENCE FACILITY,2014-01-30,7:38,NA,University of California-Berkeley
2014-01-30,14-00265,ALL OTHER OFFENSES--WARRANT ARREST,VALLEY LSB,2014-01-30,8:53,NA,University of California-Berkeley
2014-01-30,14-00266,ALARM--INTRUSION ALARM,LAWRENCE HALL OF,2014-01-30,8:54,NA,University of California-Berkeley
2014-01-30,14-00264,MEDICAL EVENT--MENTALLY ILL COMMITMENT,REC SPRT FAC,2014-01-30,8:50,NA,University of California-Berkeley
2014-01-30,14-00267,MISC. SERVICE--LOST UC KEYS,OAKLAND,2014-01-29,18:00,NA,University of California-Berkeley
2014-01-30,14-00268,DRUG VIOLATIONS--POSS LESS THAN 28.5GR,UNIVERSITY HALL LOT,2014-01-30,12:05,NA,University of California-Berkeley
2014-01-30,14-00269,LARCENY/THEFT--PETTY THEFT -REPORT,UNIT-3 NORTON,2014-01-29,21:30,NA,University of California-Berkeley
2014-01-30,14-00270,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE -,UNIT-2 GRIFFITH,2014-01-30,12:45,NA,University of California-Berkeley
2014-01-30,14-00271,LARCENY/THEFT--PETTY THEFT -REPORT,MOFFITT LIBRARY,2014-01-30,13:40,NA,University of California-Berkeley
2014-01-30,14-00272,MISC. SERVICE--LOST UC KEYS,UNKNOWN,2013-12-20,8:00,NA,University of California-Berkeley
2014-01-30,14-00273,LARCENY/THEFT--PETTY THEFT -REPORT,ZELLERBACH HALL,2014-01-29,15:15,NA,University of California-Berkeley
2014-01-30,14-00274,ALL OTHER OFFENSES--DISTURBING THE PEACE,PEOPLES PARK,2014-01-30,17:24,NA,University of California-Berkeley
2014-01-30,14-00275,HAZARD--CHEMICAL SPILL,TAN HALL,2014-01-30,19:40,NA,University of California-Berkeley
2014-01-30,14-00276,ALL OTHER OFFENSES--VIOLATION OF PROBATION,PEOPLES PARK,2014-01-30,20:40,NA,University of California-Berkeley
2014-01-30,14-00277,DISORDERLY CONDUCT--DRUNK IN PUBLIC,PEOPLES PARK,2014-01-30,21:07,NA,University of California-Berkeley
2014-01-30,14-00279,TRAFFIC--ACCIDENT / MINOR INJURIES,CENTENNIAL DR,2014-01-30,21:33,NA,University of California-Berkeley
2014-01-30,14-00278,ALL OTHER OFFENSES--OBEDIENCE OF TRAFFIC,CENT/BOT GAR,2014-01-30,22:11,NA,University of California-Berkeley
2014-01-30,14-00280,MEDICAL EVENT--MENTALLY ILL COMMITMENT,BIRGE HALL,2014-01-30,23:33,NA,University of California-Berkeley
2014-01-31,14-00281,LARCENY/THEFT--PETTY THEFT -ATTEMPT,STRUCTURE H,2014-01-31,2:45,NA,University of California-Berkeley
2014-01-31,14-00282,MEDICAL EVENT--INJURY OR ILLNESS,CKC-4,2014-01-31,6:55,NA,University of California-Berkeley
2014-01-31,14-00283,ALL OTHER OFFENSES--WARRANT DETENTION,PEOPLES PARK,2014-01-31,10:09,NA,University of California-Berkeley
2014-01-31,14-00284,MISC. SERVICE--PROPERTY DAMAGE,RFS-420,2014-01-31,9:00,NA,University of California-Berkeley
2014-01-31,14-00285,MISC. SERVICE--LOST UC KEYS,BOSTON,2013-12-01,8:00,NA,University of California-Berkeley
2014-01-31,14-00287,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE -,MAX MARTINEZ,2014-01-31,14:28,NA,University of California-Berkeley
2014-01-31,14-00286,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE -,MCCONE HALL,2014-01-31,14:29,NA,University of California-Berkeley
2014-01-31,14-00288,TOW--EXPIRED REGISTRATION OVER,2400 PIEDMONT AVE,2014-01-31,14:55,NA,University of California-Berkeley
2014-01-31,14-00289,DRUG VIOLATIONS--POSS LESS THAN 28.5GR,SPROUL HALL,2014-01-31,16:29,NA,University of California-Berkeley
2014-01-31,14-00290,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,SODA HALL,2014-01-31,11:00,NA,University of California-Berkeley
2014-01-31,14-00291,LARCENY/THEFT--PETTY THEFT -REPORT,EDWARDS TRACK,2014-01-31,18:56,NA,University of California-Berkeley
2014-01-31,14-00292,OTHER ASSAULTS--BATTERY -REPORT,GRINNELL PATH,2014-01-31,20:30,NA,University of California-Berkeley
2014-01-31,14-00294,SEX OFFENSES--SEXUAL BATTERY,UNIT-3 PRIESTLY,2014-01-31,20:30,NA,University of California-Berkeley
2014-02-01,14-00293,ALL OTHER OFFENSES--EXCLUSION FROM CAMPUS,CKC-2,2014-02-01,0:01,NA,University of California-Berkeley
2014-02-01,14-00295,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE -,EUCLID / HEARST,2014-02-01,1:33,NA,University of California-Berkeley
2014-02-01,14-00296,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE -,CAMPUS,2014-01-30,20:20,NA,University of California-Berkeley
2014-02-01,14-00297,OTHER ASSAULTS--BATTERY,UNIVERSITY VILLAGE,2014-01-31,23:00,NA,University of California-Berkeley
2014-02-01,14-00298,MEDICAL EVENT--INJURY OR ILLNESS,EVANS HALL,2014-02-01,11:15,NA,University of California-Berkeley
2014-02-01,14-00299,MISC. SERVICE--PROPERTY DAMAGE,405 RED OAK,2014-02-01,12:50,NA,University of California-Berkeley
2014-02-01,14-00300,MOTOR VEHICLE THEFT--VEHICLE THEFT -REPORT,ZELLERBACH HALL,2014-02-01,1:30,NA,University of California-Berkeley
2014-02-01,14-00301,ALL OTHER OFFENSES--VIOLATION OF PROBATION,PEOPLES PARK,2014-02-01,17:10,NA,University of California-Berkeley
2014-02-01,14-00302,ALL OTHER OFFENSES--UNLICENSED DRIVER,CHANN W OF PIED,2014-02-01,21:15,NA,University of California-Berkeley
2014-02-02,14-00303,MEDICAL EVENT--INJURY OR ILLNESS,UNIT-3 NORTON,2014-02-02,1:10,NA,University of California-Berkeley
2014-02-02,14-00304,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE,UNIT-2 GRIFFITH,2014-02-02,2:30,NA,University of California-Berkeley
2014-02-02,14-00305,LARCENY/THEFT--PETTY THEFT-IN PROGRESS,CROSSROADS,2014-02-02,12:05,NA,University of California-Berkeley
2014-02-02,14-00306,ALL OTHER OFFENSES--RULE VIOLATION,HAAS PAVILION,2014-02-02,14:08,NA,University of California-Berkeley
2014-02-02,14-00307,MISC. SERVICE--PROPERTY DAMAGE,EDWARDS TRACK,2014-02-02,9:30,NA,University of California-Berkeley
2014-02-02,14-00308,LARCENY/THEFT--PETTY THEFT -REPORT,REC SPRT FAC,2014-02-02,13:15,NA,University of California-Berkeley
2014-02-02,14-00309,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,SATHER GATE,2014-01-26,22:00,NA,University of California-Berkeley
2014-02-02,14-00310,ALL OTHER OFFENSES--DISTURBING THE PEACE,CKC-3,2014-02-02,20:43,NA,University of California-Berkeley
2014-02-02,14-00311,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE,UNIT-2 WADA,2014-02-02,20:30,NA,University of California-Berkeley
2014-02-02,14-00312,MEDICAL EVENT--INJURY OR ILLNESS,MAX MARTINEZ,2014-02-02,22:47,NA,University of California-Berkeley
2014-02-03,14-00313,MEDICAL EVENT--MENTALLY ILL COMMITMENT,STERN HALL,2014-02-02,23:00,NA,University of California-Berkeley
2014-02-03,14-00315,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,UNIT-1,2014-02-01,22:00,NA,University of California-Berkeley
2014-02-03,14-00314,MEDICAL EVENT--INJURY OR ILLNESS,SPROUL HALL,2014-02-03,11:25,NA,University of California-Berkeley
2014-02-03,14-00316,MISC. SERVICE--FOUND PROPERTY,FRANK SCHLESSINGER WAY,2014-02-03,11:29,NA,University of California-Berkeley
2014-02-03,14-00317,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,REC SPRT FAC,2014-02-03,9:00,NA,University of California-Berkeley
2014-02-03,14-00318,FORGERY AND--FRAUDULENT USE OF CREDIT,STANLEY HALL,2014-01-07,8:30,NA,University of California-Berkeley
2014-02-03,14-00319,MEDICAL EVENT--INJURY OR ILLNESS,305 WEST END,2014-02-03,14:00,NA,University of California-Berkeley
2014-02-03,14-00320,MISC. SERVICE--LOST UC KEYS,TOLMAN HALL,2013-11-27,8:00,NA,University of California-Berkeley
2014-02-03,14-00322,LARCENY/THEFT--PETTY THEFT -REPORT,MAX MARTINEZ,2014-01-28,1:00,NA,University of California-Berkeley
2014-02-03,14-00321,MEDICAL EVENT--INJURY OR ILLNESS,PEOPLES PARK,2014-02-03,15:55,NA,University of California-Berkeley
2014-02-03,14-00324,OUTSIDE ASSIST--OUTSIDE ASSIST - BPD,2241 DURANT,2013-12-20,8:00,NA,University of California-Berkeley
2014-02-03,14-00323,TRAFFIC--ACCIDENT / MINOR INJURIES,BARROWS LANE,2014-02-03,16:50,NA,University of California-Berkeley
2014-02-03,14-00325,MEDICAL EVENT--MENTALLY ILL COMMITMENT,PEOPLES PARK,2014-02-03,17:36,NA,University of California-Berkeley
2014-02-03,14-00326,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,LI KA SHING,2014-02-03,19:00,NA,University of California-Berkeley
2014-02-03,14-00327,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE,400 OHLONE AVE,2014-02-03,22:00,NA,University of California-Berkeley
2014-02-04,14-00328,ALL OTHER OFFENSES--WARRANT ARREST,WURSTER HALL,2014-02-04,1:05,NA,University of California-Berkeley
2014-02-04,14-00329,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,PEOPLES PARK,2014-02-04,2:00,NA,University of California-Berkeley
2014-02-04,14-00330,TRAFFIC--ACCIDENT / MINOR INJURIES,LBNL - ALVAREZ RD/SMOOT,2014-02-04,10:13,NA,University of California-Berkeley
2014-02-04,14-00331,VANDALISM--MALICIOUS MISCHIEF - REPORT,WEST CRESCENT,2014-02-04,10:49,NA,University of California-Berkeley
2014-02-04,14-00332,LARCENY/THEFT--PETTY THEFT-IN PROGRESS,HAAS PAVILION,2014-02-04,11:20,NA,University of California-Berkeley
2014-02-04,14-00333,MEDICAL EVENT--MENTALLY ILL COMMITMENT,TANG CENTER,2014-02-04,10:15,NA,University of California-Berkeley
2014-02-04,14-00334,MISC. SERVICE--LOST UC KEYS,BART,2014-02-04,11:00,NA,University of California-Berkeley
2014-02-04,14-00335,LARCENY/THEFT--PETTY THEFT-IN PROGRESS,GOLDEN BEAR RESTAURANT,2014-02-04,13:30,NA,University of California-Berkeley
2014-02-04,14-00336,MEDICAL EVENT--INJURY OR ILLNESS,HERTZ HALL,2014-02-04,14:20,NA,University of California-Berkeley
2014-02-04,14-00337,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE -,UCPD,2014-02-04,14:43,NA,University of California-Berkeley
2014-02-04,14-00338,LARCENY/THEFT--GRAND THEFT -REPORT,GOLDMAN SCHOOL PUBLIC,2014-02-03,20:30,NA,University of California-Berkeley
2014-02-04,14-00339,LARCENY/THEFT--BICYCLE THEFT -IN PROGRESS,TANG CENTER,2014-02-04,16:30,NA,University of California-Berkeley
2014-02-04,14-00340,ANIMAL CASE--ANIMAL CASE,DWINELLE HALL,2014-02-04,16:45,NA,University of California-Berkeley
2014-02-04,14-00341,OUTSIDE ASSIST--OUTSDE ASSIST BPD COVER,DURANT TELE,2014-02-04,18:43,NA,University of California-Berkeley
2014-02-04,14-00342,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE,UCPD,2014-02-04,20:05,NA,University of California-Berkeley
2014-02-04,14-00343,FIRE--FIRE OF UNKNOWN TYPE,WURSTER HALL,2014-02-04,21:35,NA,University of California-Berkeley
2014-02-04,14-00344,WELFARE CHECK--WELFARE CHECK,FOOTHILL-8,2014-02-04,22:17,NA,University of California-Berkeley
2014-02-05,07-00323,SUPPLEMENT--SUPPLEMENT,UCPD,2014-02-05,11:30,NA,University of California-Berkeley
2014-02-05,14-00345,ALL OTHER OFFENSES--UNLICENSED DRIVER,2241 PIEDMONT AVE,2014-02-05,11:50,NA,University of California-Berkeley
2014-02-05,14-00346,FORGERY AND--FRAUDULENT USE OF CREDIT,HAAS BUSINESS SCHOOL,2013-12-08,0:00,NA,University of California-Berkeley
2014-02-05,14-00347,TOW--TOWED VEHICLE-NO LIC OR,2241 PIEDMONT AV,2014-02-05,12:46,NA,University of California-Berkeley
2014-02-05,14-00348,TOW--EXPIRED REGISTRATION OVER,2241 PIEDMONT AV,2014-02-05,12:47,NA,University of California-Berkeley
2014-02-05,14-00349,ALL OTHER OFFENSES--TRESPASS - FAIL TO LEAVE,WURSTER HALL,2014-02-05,13:26,NA,University of California-Berkeley
2014-02-05,14-00350,ALL OTHER OFFENSES--VIOLATION OF PROBATION,DWI TELE,2014-02-05,13:59,NA,University of California-Berkeley
2014-02-05,14-00351,ALL OTHER OFFENSES--VIOLATION OF PROBATION,MOSES HALL,2014-02-05,14:55,NA,University of California-Berkeley
2014-02-05,14-00355,MISC. SERVICE--FOUND PROPERTY,DWINELLE HALL,2014-02-05,14:00,NA,University of California-Berkeley
2014-02-05,14-00352,MEDICAL EVENT--INJURY OR ILLNESS,MULFORD HALL,2014-02-05,15:23,NA,University of California-Berkeley
2014-02-05,14-00353,VANDALISM--MALICIOUS MISCHIEF - REPORT,BARROWS HALL,2014-01-01,0:00,NA,University of California-Berkeley
2014-02-05,14-00354,OTHER ASSAULTS--BATTERY -REPORT,VALLEY LSB,2014-02-05,16:05,NA,University of California-Berkeley
2014-02-05,14-00356,MEDICAL EVENT--INJURY OR ILLNESS,UNIT-1 FREEBORN,2014-02-05,17:53,NA,University of California-Berkeley
2014-02-05,14-00357,OTHER ASSAULTS--BATTERY -REPORT,UNDERHILL LOT,2014-02-05,22:22,NA,University of California-Berkeley
2014-02-06,14-00358,OUTSIDE ASSIST--OUTSIDE ASSIST - BPD,SHATTUCK / BANCROFT,2014-02-06,3:29,NA,University of California-Berkeley
2014-02-06,14-00360,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE -,GPB GARAGE,2013-12-01,0:00,NA,University of California-Berkeley
2014-02-06,14-00359,MEDICAL EVENT--INJURY OR ILLNESS,REC SPRT FAC GARAGE,2014-02-06,8:57,NA,University of California-Berkeley
2014-02-06,14-00361,FORGERY AND--FRAUDULENT USE OF CREDIT,UCPD,2014-02-06,11:09,NA,University of California-Berkeley
2014-02-06,14-00362,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,NORTH SPROUL LOT,2014-02-06,9:35,NA,University of California-Berkeley
2014-02-06,14-00363,MISC. SERVICE--CIVIL ADVICE,STEPHENS HALL,2014-02-06,11:43,NA,University of California-Berkeley
