id,date,description,location,address,disposition,narrative,status,latitude,longitude
1800001845,2018-01-07 00:37:00.0,TRAFFIC VIOLATION,,S OBSERVATORY ST / WASHINGTON HTS,CITATION<br>,"During a traffic stop, the driver was cited for disregarding traffic control device.",  ,42.28043125,-83.73105540
1800001842,2018-01-07 00:10:00.0,TRAFFIC VIOLATION,,S OBSERVATORY ST / E MEDICAL CENTER DR,"CITATION, VERBAL WARNING<br>","During a traffic stop, the driver was cited for failure to yield and warned for disregarding traffic control device.
",  ,42.28140913,-83.73107757
1800001841,2018-01-07 00:09:00.0,TRAFFIC STOP,,WASHTENAW AVE / S FOREST AVE,CITATION<br>,"During a traffic stop, the driver was cited for disregarding a traffic control device.
",  ,42.27593752,-83.73247974
1800002411,2018-01-08 23:23:00.0, SMELL OR SIGHT OF SMOKE,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,INFORMATION ONLY<br>,"Report of smell of smoke. Determined to be burnt popcorn. 
",  ,42.28202194,-83.72749663
1800002375,2018-01-08 21:13:00.0,CRASH,,BAITS DR / HUBBARD ST,UTL/GOA<br>,Report of two-vehicle crash. Officer was unable to locate any vehicles. ,  ,42.29360906,-83.72450422
1800002340,2018-01-08 18:36:00.0,SUSPICIOUS INCIDENT / FALSE ID,UH ADULT EMERGENCY SERVICES,1500 E MEDICAL CENTER DR,<br>,"Report that a patient&#39;s family member made threats against another family member. Suspect was not found in the hospital. One subject was found to have provided false identification to a police officer. 
",CASE FOLDER #1890300112 - CLOSED AS OF 12/04/2018 ,42.28468705,-83.72847253
1800002334,2018-01-08 18:17:00.0,CRASH - NO INJURY,,HAYWARD ST / DRAPER RD,CRASH REPORT<br>,Two-vehicle crash resulted in no injuries. One driver cited for failure to yield. ,  ,42.29399505,-83.71008984
1800002330,2018-01-08 18:08:00.0,TRESPASS,HATCHER H NORTH GRADUATE LIBRARY,913 S UNIVERSITY AVE,VERBAL WARNING<br>,"Visitor was found loitering on the fourth floor. He was directed to leave and not return. 
",  ,42.27633664,-83.73819814
1800002149,2018-01-08 08:40:00.0,CRASH - NO INJURY,,PLYMOUTH RD / MURFIN AVE,CRASH REPORT <br>,"Two-vehicle crash. Vehicle towed from scene. One driver cited for failure to yield. 
",  ,42.29794413,-83.72045278
1800002761,2018-01-09 22:53:00.0,LARCENY,CENTRAL CAMPUS REC BLD BELL MARGARET POOL,401 WASHTENAW AVE,<br>,"Three subjects reported that two cell phones and a wallet were taken between 7 and 8pm. No suspects.
",CASE FOLDER #1890300126 - CLOSED AS OF 05/15/2018 ,42.27822887,-83.73273950
1800002747,2018-01-09 21:38:00.0,SUSPICIOUS INCIDENT OR PERSON,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,Subject reported receiving two unwanted communications from an unknown subject that contained disturbing content. ,CASE FOLDER #1890300127 - CLOSED AS OF 01/11/2018 ,42.28463232,-83.72943174
1800002739,2018-01-09 20:52:00.0,LARCENY,CENTRAL CAMPUS REC BLD BELL MARGARET POOL,401 WASHTENAW AVE,<br>,"Backpack reportedly was taken from near the basketball court between 8:20 and 8:52pm. No suspects. 
",CASE FOLDER #1890300125 - CLOSED AS OF 05/15/2018 ,42.27822887,-83.73273950
1800002697,2018-01-09 18:21:00.0,CRASH - NO INJURY,,E MEDICAL/FULLER,CRASH REPORT<br>,"Two-vehicle crash resulted in no injuries. 
",  ,0.00000000,0.00000000
1800002600,2018-01-09 12:26:00.0,PROPERTY DAMAGE - MDOP,LOT M75,1800 FULLER RD,<br>,"Tires on a parked vehicle reportedly were damaged Dec 26 between 8:30am and 4:30pm. Possible person of interest.  
",CASE FOLDER #1890300119 - CLOSED AS OF 02/14/2018 ,42.28683959,-83.72258466
1800002597,2018-01-09 12:09:00.0,LARCENY,CANCER CENTER,1400 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,"Subject reported that a membership tag had been taken from their keyring while with valet. To be handled by valet management. 
",  ,42.28446559,-83.73136983
1800002566,2018-01-09 10:23:00.0,OBSTRUCTING JUSTICE,CAMPUS SAFETY SERVICES BUILDING,1239 KIPKE DR,<br>,A bench warrant was canceled for a subject who appeared in court (#1790301692 failure to appear trespass).,CASE FOLDER #1890300117 - CLOSED AS OF 01/17/2018 WITH ARREST ON 01/09/2018,42.26519173,-83.74395283
1800002565,2018-01-09 10:18:00.0,OBSTRUCTING JUSTICE,CAMPUS SAFETY SERVICES BUILDING,1239 KIPKE DR,<br>,"A bench warrant was canceled for a subject who appeared in court (#1790302307 failure to appear trespass).  
",CASE FOLDER #1890300118 - CLOSED AS OF 01/17/2018 WITH ARREST ON 01/09/2018,42.26519173,-83.74395283
1800002533,2018-01-09 08:54:00.0, SMELL OR SIGHT OF SMOKE,WALL STREET EAST PARKING STRUCTURE,1041 WALL ST,INFORMATION ONLY<br>,"Report of smoke coming from the structure. Officer determined staff were melting snow on the roof. No problems found. 
",  ,42.28817941,-83.73516468
1800002516,2018-01-09 08:13:00.0,CRASH - NO INJURY,,CATHERINE ST / GLEN AVE,CRASH REPORT <br>,Two-vehicle crash resulted in no injuries. ,  ,42.28317034,-83.73562061
1800002508,2018-01-09 07:58:00.0,LARCENY,RACKHAM HORACE H SCHOOL OF GRADUATE STUDIES,915 E WASHINGTON ST,<br>,Two vacuum cleaners and extension cords reportedly were taken between 4:05pm Jan 7 and 4am Jan 8. No suspects.  ,CASE FOLDER #1890300115 - CLOSED AS OF 01/17/2018 ,42.28083634,-83.73829009
1800002505,2018-01-09 07:44:00.0,CRASH - NO INJURY,,2000 BLK S STATE ST,TOT OTHER DEPT<br>,"Two-vehicle crash resulted in no injuries. Turned over to Ann Arbor Police for report. 
",  ,42.25920384,-83.74032554
1800002460,2018-01-09 04:15:00.0,TRESPASS,MOORE EARL V BLDG,1100 BAITS DR,ASSISTANCE PROVIDED<br>,"Two subjects found sleeping in a common area. The two students were provided rides to their destinations. 
",  ,42.29048503,-83.72099435
1800002424,2018-01-09 00:13:00.0,DRUG VIOLATION - VCSA,NORTHWOOD III APTS ,1600 BLK MURFIN AVE,UTL/GOA<br>,Report of smell of marijuana.  Source could not be located.,  ,42.29636759,-83.71791409
1800003435,2018-01-11 23:51:00.0,TRAFFIC STOP,,N UNIVERSITY AVE / FLETCHER ST,VERBAL WARNING<br>,"During a traffic stop, the driver was warned for disregarding a stop sign.",  ,42.27863860,-83.73706111
1800003426,2018-01-11 23:04:00.0,TRAFFIC STOP,,N UNIVERSITY AVE / FLETCHER ST,VERBAL WARNING<br>,"During a traffic stop, the driver was warned for driving at night without headlights, improper lane use, not having possession of a driver&#39;s license, and no proof of insurance. ",  ,42.27863860,-83.73706111
1800003424,2018-01-11 22:46:00.0,TRAFFIC STOP,,PACKARD ST / S STATE ST,VERBAL WARNING<br>,"During a traffic stop, the driver was warned for failing to signal and improper lane use.",  ,42.27098535,-83.74064876
1800003423,2018-01-11 22:46:00.0,CRIMINAL SEXUAL CONDUCT,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,<br>,"A patient reported being assaulted by an employee sometime since Dec. 27, 2017. 1/24/18 UPDATE - Police detective determined no crime occurred and this incident is unfounded. 
",CASE FOLDER #1890300159 - CLOSED AS OF 01/24/2018 ,42.28463232,-83.72943174
1800003406,2018-01-11 20:59:00.0,PROPERTY DAMAGE - MDOP,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,UNFOUNDED INCIDENT<br>,Subjects reportedly damaged a bus stop shelter around 9 pm. Officer determined no damage occurred.,  ,42.28202194,-83.72749663
1800003394,2018-01-11 19:54:00.0,OBSTRUCTING JUSTICE,CAMPUS SAFETY SERVICES BUILDING,1239 KIPKE DR,<br>,A bench warrant was canceled for a subject who was arrested by another agency (#16-763 failure to appear for a traffic offense). ,CASE FOLDER #1890300154 - CLOSED AS OF 01/11/2018 WITH ARREST ON 01/11/2018,42.26519173,-83.74395283
1800003368,2018-01-11 18:06:00.0,CRASH - NO INJURY,,N MEDICAL CENTER DR / FULLER RD,CRASH REPORT<br>,"Two-vehicle crash resulted in no injury and minor damage.
",  ,42.28647779,-83.73250000
1800003359,2018-01-11 17:45:00.0,CRASH - NO INJURY,,FULLER/E MEDICAL CENTER,CRASH REPORT<br>,Two vehicle crash resulted in no injury and unknown damage.,  ,0.00000000,0.00000000
1800003341,2018-01-11 16:53:00.0,DRUG VIOLATION - VCSA,MICHIGAN UNION,530 S STATE ST,<br>,Suspected marijuana was found in a break room. ,CASE FOLDER #1890300151 - CLOSED AS OF 01/12/2018 ,42.27511571,-83.74160190
1800003317,2018-01-11 15:37:00.0,FRAUDULENT ACTIVITY,CAMPUS SAFETY SERVICES BUILDING,1239 KIPKE DR,INFORMATION ONLY<br>,Initial report of a fraudulent unemployment claim. Subject to contact UMPD with further information.,  ,42.26519173,-83.74395283
1800003314,2018-01-11 15:24:00.0,CRASH - FAILURE TO REPORT,MEDICAL CENTER DR PARKING STRUCT,1600 E MEDICAL CENTER DR,UTL/GOA<br>,A vehicle reportedly was struck by an unknown vehicle while parked in the structure around 3:30 pm. Officer was unable to locate the struck vehicle.,  ,42.28335515,-83.72753209
1800003304,2018-01-11 14:52:00.0,TRAFFIC VIOLATION,,FULLER RD / BEAL AVE,CITATION<br>,"During a traffic stop, the driver was cited for an expired vehicle registration.",  ,42.28753832,-83.71297603
1800003297,2018-01-11 14:10:00.0,HARASSMENT,WEIDENBACH JOHN P HALL,1000 S STATE ST,UNFOUNDED INCIDENT<br>,A subject reported receiving an unwanted communication from a known subject. Officer determined no crime occurred.,CASE FOLDER #1890300150 - CLOSED AS OF 01/17/2018 ,42.26933638,-83.74085487
1800003291,2018-01-11 13:47:00.0,TRAFFIC STOP,,GEDDES AVE / S OBSERVATORY ST,VERBAL WARNING<br>,"During a traffic stop, the driver was warned for improper lane use.",  ,42.27750200,-83.73097685
1800003280,2018-01-11 13:15:00.0,WEAPONS OFFENSE,KELLOGG W K EYE CENTER,1000 WALL ST,UNFOUNDED INCIDENT<br>,Staff reported a subject possibly was in possession of a firearm.  Officers determined the item was not a weapon. ,  ,42.28801113,-83.73686017
1800003270,2018-01-11 12:30:00.0,CRASH - FAILURE TO REPORT,,1000 BLK S STATE ST,SRMS UPDATE<br>,A vehicle was struck by an unknown vehicle sometime on Jan. 10 resulting in no injury.,  ,42.26939024,-83.74056725
1800003268,2018-01-11 12:26:00.0,CRIMINAL SEXUAL CONDUCT (4th degree),CANCER CENTER,1400 W MED CTR DR,<br>,"A former patient made an initial report that she had been inappropriately touched by an employee during a medical exam in 2017. 
",CASE FOLDER #1890300149 - CLOSED AS OF 01/11/2018 ,42.28355473,-83.73851974
1800003266,2018-01-11 12:24:00.0,WEAPONS OFFENSE,WEST QUADRANGLE,541 THOMPSON ST,UNFOUNDED INCIDENT<br>,Staff reported a subject possibly was in possession of a weapon. Officers determined the subject had no weapons.,CASE FOLDER #1890300156 - CLOSED AS OF 01/12/2018 ,42.27493073,-83.74257361
1800003256,2018-01-11 12:00:00.0,TRAFFIC STOP,,PLYMOUTH RD / BISHOP AVE,VERBAL WARNING<br>,"During a traffic stop, the driver was warned for speeding.",  ,42.29926140,-83.71648544
1800003250,2018-01-11 11:20:00.0,TRAFFIC STOP,,WASHINGTON HTS / E MEDICAL CENTER DR,VERBAL WARNING<br>,"During a traffic stop, the driver was warned for driving the wrong way on a one-way street..",  ,42.28148630,-83.72676288
1800003246,2018-01-11 10:58:00.0,TRAFFIC VIOLATION,,E WASHINGTON ST / S THAYER ST,CITATION<br>,"During a traffic stop, the driver was cited for failing to signal.",  ,42.28032272,-83.73960022
1800003219,2018-01-11 08:54:00.0,TRAFFIC STOP,,E MEDICAL CENTER DR / S OBSERVATORY ST,VERBAL WARNING<br>,"During a traffic stop, the driver was warned for a license plate violation.",  ,42.28140913,-83.73107757
1800003157,2018-01-11 02:49:00.0,DRUG VIOLATION - VCSA,MED-INN,1495 SIMPSON RD,CASE FOLDER #1890300145<br>,"Report of a subject selling illegal drugs on campus.
",  ,42.28368978,-83.73016196
1800003147,2018-01-11 01:48:00.0,TRAFFIC VIOLATION,,BONISTEEL BLVD / FULLER CT,CITATION<br>,"During a traffic stop, the driver was cited for disregarding a stop sign.",  ,42.28736776,-83.71908159
1800003776,2018-01-12 23:34:00.0,TRAFFIC VIOLATION,,S STATE ST / E LIBERTY ST,CITATION<br>,"During a traffic stop, the driver was cited for improper lane use. ",  ,42.27936429,-83.74080459
1800003763,2018-01-12 22:52:00.0,TRAFFIC VIOLATION,,S STATE ST / S UNIVERSITY AVE,CITATION<br>,"During a traffic stop, the driver was cited for disregarding a stop sign. ",  ,42.27495513,-83.74069181
1800003755,2018-01-12 22:29:00.0,TRAFFIC VIOLATION,,E WASHINGTON ST / S STATE ST,"CITATION, VERBAL WARNING<br>","During a traffic stop, the driver was cited for improper lane use and warned for failure to yield and driving at night without headlights. 
",  ,42.28029377,-83.74083587
1800003744,2018-01-12 21:24:00.0,LARCENY,NORTHWOOD V APT,2400 BLK STONE RD,UNFOUNDED INCIDENT<br>,"Delivered package reportedly was taken from front porch between 2:30 and 7:15pm. No suspects.  However the package later appeared. 
",CASE FOLDER #1890300178 - CLOSED AS OF 03/31/2018 ,42.29339478,-83.69784381
1800003738,2018-01-12 20:54:00.0,HARASSMENT,NORTHWOOD II APTS ,2300 BLK BISHOP AVE,<br>,Subject reported receiving anonymous phone call with disturbing content. No suspects. ,CASE FOLDER #1890300173 - CLOSED AS OF 01/18/2018 ,42.29854763,-83.71383049
1800003726,2018-01-12 19:37:00.0,TRAFFIC VIOLATION,,900 BLOCK E WASHINGTON,"CITATION, VERBAL WARNING<br>","During a traffic stop, the driver was cited for never registering the vehicle and warned for defective vehicle equipment. The vehicle was towed from the scene.  
",CASE FOLDER #1890300170 - CLOSED AS OF 01/17/2018 WITH ARREST ON 01/12/2018,0.00000000,0.00000000
1800003703,2018-01-12 18:20:00.0,CRIMINAL SEXUAL CONDUCT,LLOYD ALICE CROCKER HALL,100 S OBSERVATORY ST,<br>,"Subject reported she was sexually assaulted Sept 2 by a known subject. 
",CASE FOLDER #1890300169 - CLOSED AS OF 01/16/2018 ,42.28127172,-83.73167473
1800003687,2018-01-12 17:28:00.0,HARASSMENT,VA ANN ARBOR MEDICAL CENTER,2215 FULLER RD. - 00BG,<br>,"Report that a known subject made a threat of harm to the University Hospital on Jan 12 about 2:30pm. 

",CASE FOLDER #1890300168 - CLOSED AS OF 04/07/2018 ,42.31010000,-83.70000000
1800003671,2018-01-12 16:54:00.0,DISORDERLY CONDUCT,CAMPUS SAFETY SERVICES BUILDING,1239 KIPKE DR,<br>,Visitor was taken into protective custody after a repeat visit to the lobby that became disruptive. The subject was taken to U-M Emerg Dept for evaluation. ,CASE FOLDER #1890300167 - CLOSED AS OF 01/17/2018 ,42.26519173,-83.74395283
1800003664,2018-01-12 16:23:00.0,HARASSMENT,SCHOOL OF INFORMATION NORTH,1075 BEAL AVE,<br>,Report that a known subject is continuing to harass staff members.,CASE FOLDER #1890300172 - CLOSED AS OF 05/02/2019 ,42.28900865,-83.71439524
1800003659,2018-01-12 16:00:00.0,DISORDERLY CONDUCT / TRAFFIC STOP / DWLS,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,CITATION<br>,"A subject reportedly was disrupting patrons and staff by being verbally abusive and then drove away. Officers conducted a traffic stop and cited him for driving with a suspended license. 
",CASE FOLDER #1890300171 - CLOSED AS OF 01/13/2018 WITH ARREST ON 01/12/2018,42.28143031,-83.72762979
1800003617,2018-01-12 13:52:00.0,HARASSMENT,CANCER CENTER,1400 E MEDICAL CENTER DR,<br>,"Subject reported being harassed by a known subject for about a month. Suggested actions and resources were provided. 
",CASE FOLDER #1890300165 - CLOSED AS OF 01/22/2018 ,42.28446559,-83.73136983
1800003613,2018-01-12 13:38:00.0,DISORDERLY CONDUCT,MADISON BUILDING,109 E MADISON ST,ASSISTANCE PROVIDED<br>,Subject reportedly was disrupting operations in departments in the building. He was escorted from the building. ,  ,42.27434211,-83.74787274
1800003542,2018-01-12 09:31:00.0,CRASH - NO INJURY,,FULLER CT / BONISTEEL BLVD,CRASH REPORT <br>,"Single-vehicle crash resulted in no injuries. Vehicle was towed from the scene. 
",  ,42.28736776,-83.71908159
1800003488,2018-01-12 05:28:00.0,LARCENY,LOT M75,1800 FULLER RD,<br>,A parking permit reportedly was taken from a parked vehicle between 6 am and 4:30 pm January 11. No suspects.,CASE FOLDER #1890300161 - CLOSED AS OF 01/17/2018 ,42.28683959,-83.72258466
1800003466,2018-01-12 02:05:00.0,TRAFFIC STOP,,HILL ST / WASHTENAW AVE,VERBAL WARNING<br>,"During a traffic stop, the driver was warned for driving at night without headlights.",  ,42.27241783,-83.72883582
1800003458,2018-01-12 01:11:00.0,TRAFFIC STOP,,CHURCH ST / WILLARD ST,VERBAL WARNING<br>,"During a traffic stop, the driver was warned for impeding traffic.",  ,42.27376362,-83.73455295
1800003455,2018-01-12 01:03:00.0,MINOR IN POSSESSION,MARKLEY MARY BUTLER HALL,1503 WASHINGTON HTS,DISCIPLINARY REFERRAL<br>,A subject was taken by ambulance to Mott Hospital Emerg Dept for treatment. ,CASE FOLDER #1890300160 - CLOSED AS OF 01/18/2018 ,42.28089639,-83.72886493
1800003454,2018-01-12 01:00:00.0,TRAFFIC STOP,,PALMER DR / WASHTENAW AVE,VERBAL WARNING<br>,"During a traffic stop, the driver was warned for disregarding a stop sign. ",  ,42.28025114,-83.73351876
1800003453,2018-01-12 00:46:00.0,TRAFFIC STOP,,FULLER ST / GLEN AVE,VERBAL WARNING<br>,"During a traffic stop, the driver was warned for disregarding a stop sign. ",  ,42.28540929,-83.73501031
1800003446,2018-01-12 00:20:00.0,LARCENY,ACADEMIC SIDE,105 S STATE ST,<br>,Cash and credit cards reportedly were taken from a wallet between 3:15 and 4 pm Jan. 11. No suspects.,CASE FOLDER #1890300157 - CLOSED AS OF 01/17/2018 ,42.28076718,-83.74007351
1800004064,2018-01-13 22:39:00.0,MINOR IN POSSESSION,SOUTH QUADRANGLE,600 E MADISON ST,DISCIPLINARY REFERRAL<br>,"Subjects found with alcohol, which was poured out.  To be handled internally by staff.  ",CASE FOLDER #1890300185 - CLOSED AS OF 01/18/2018 ,42.27370450,-83.74213790
1800004017,2018-01-13 19:14:00.0,SUSPICIOUS INCIDENT OR PERSON,SOUTH QUADRANGLE,600 E MADISON ST,UTL/GOA<br>,"Visitor reportedly in lower level panhandling. He was gone when officer arrived.  
",  ,42.27370450,-83.74213790
1800003992,2018-01-13 17:16:00.0,TRAFFIC STOP / DWLS,,FERDON RD / WASHTENAW AVE,<br>,"During a traffic stop, the driver was arrested and released for driving with a suspended license, never registering the vehicle and not having insurance. He also was warned for defective vehicle equipment. 
",CASE FOLDER #1890300183 - CLOSED AS OF 01/29/2018 WITH ARREST ON 01/13/2018,42.27011926,-83.72508544
1800003946,2018-01-13 13:25:00.0,TRAFFIC STOP,,E HURON ST / N THAYER ST,CITATION<br>,"During a traffic stop, the driver was cited for expired vehicle registration.
",  ,42.28123559,-83.73964477
1800003944,2018-01-13 13:23:00.0,LARCENY,300 N INGALLS BUILDING,300 N INGALLS ST,UNFOUNDED INCIDENT<br>,"Employee reported her personal property was missing from her office area. Before the report was completed, it was learned that her property had been secured by supervision.
",  ,42.28349468,-83.73778260
1800003835,2018-01-13 03:32:00.0,MINOR IN POSSESSION,MARKLEY MARY BUTLER HALL,1503 WASHINGTON HTS,CITATION<br>,"One subject was cited for MIP. He and another subject were taken by ambulance to Mott Hospital Emerg Dept for treatment. 
",  ,42.28089639,-83.72886493
1800004276,2018-01-14 21:36:00.0,TRAFFIC VIOLATION,,S UNIVERSITY AVE / E UNIVERSITY AVE,"CITATION, VERBAL WARNING<br>","During a traffic stop, the driver was cited for impeding traffic and warned for not possessing his driver&#39;s license and defective vehicle equipment. 
",  ,42.27499254,-83.73576974
1800004254,2018-01-14 18:42:00.0,TRAFFIC VIOLATION,,S DIVISION ST / HILL ST,CITATION<br>,"During a traffic stop, the driver was cited for expired vehicle registration.",  ,42.27179120,-83.74440630
1800004251,2018-01-14 18:28:00.0,CRIMINAL SEXUAL CONDUCT - 4th degree,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,ASSISTANCE PROVIDED<br>,"Subject reported being inappropriately touched by an unknown subject around 4:30 p.m. The man then left the building. 
",CASE FOLDER #1890300194 - CLOSED AS OF 03/19/2018 ,42.28463232,-83.72943174
